RC_id,SR_id,RC_path,RC_filename,RC_read_direction,RC_reads
RC_seq240826_X6DU5_T_270623_ITS_c_36_S36_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-36_S36_L001_R2_001.fastq.gz,T-270623-ITS-c-36_S36_L001_R2_001.fastq.gz,R2,27079
RC_seq240826_X6DU5_T_270623_16S_c_84_S178_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-84_S178_L001_R2_001.fastq.gz,T-270623-16S-c-84_S178_L001_R2_001.fastq.gz,R2,38809
RC_seq240826_X6DU5_T_270623_ITS_c_8_S8_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-8_S8_L001_R1_001.fastq.gz,T-270623-ITS-c-8_S8_L001_R1_001.fastq.gz,R1,39235
RC_seq240826_X6DU5_T_270623_16S_c_70_S164_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-70_S164_L001_R2_001.fastq.gz,T-270623-16S-c-70_S164_L001_R2_001.fastq.gz,R2,31158
RC_seq240826_X6DU5_T_270623_ITS_c_6_S6_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-6_S6_L001_R1_001.fastq.gz,T-270623-ITS-c-6_S6_L001_R1_001.fastq.gz,R1,38332
RC_seq240826_X6DU5_T_270623_ITS_c_30_S30_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-30_S30_L001_R1_001.fastq.gz,T-270623-ITS-c-30_S30_L001_R1_001.fastq.gz,R1,32494
RC_seq240826_X6DU5_T_270623_16S_c_81_S175_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-81_S175_L001_R2_001.fastq.gz,T-270623-16S-c-81_S175_L001_R2_001.fastq.gz,R2,23614
RC_seq240826_X6DU5_T_270623_ITS_c_25_S25_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-25_S25_L001_R2_001.fastq.gz,T-270623-ITS-c-25_S25_L001_R2_001.fastq.gz,R2,12030
RC_seq240826_X6DU5_T_270623_16S_c_89_S183_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-89_S183_L001_R2_001.fastq.gz,T-270623-16S-c-89_S183_L001_R2_001.fastq.gz,R2,18619
RC_seq240826_X6DU5_T_2023_ITS_c_P5_pos_S96_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-2023-ITS-c-P5-pos_S96_L001_R2_001.fastq.gz,T-2023-ITS-c-P5-pos_S96_L001_R2_001.fastq.gz,R2,38259
RC_seq240826_X6DU5_T_270623_ITS_c_88_S88_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-88_S88_L001_R2_001.fastq.gz,T-270623-ITS-c-88_S88_L001_R2_001.fastq.gz,R2,34841
RC_seq240826_X6DU5_T_270623_ITS_c_69_S69_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-69_S69_L001_R1_001.fastq.gz,T-270623-ITS-c-69_S69_L001_R1_001.fastq.gz,R1,40328
RC_seq240826_X6DU5_T_270623_16S_c_77_S171_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-77_S171_L001_R2_001.fastq.gz,T-270623-16S-c-77_S171_L001_R2_001.fastq.gz,R2,38365
RC_seq240826_X6DU5_T_270623_ITS_c_23_S23_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-23_S23_L001_R1_001.fastq.gz,T-270623-ITS-c-23_S23_L001_R1_001.fastq.gz,R1,35794
RC_seq240826_X6DU5_T_270623_ITS_c_49_S49_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-49_S49_L001_R1_001.fastq.gz,T-270623-ITS-c-49_S49_L001_R1_001.fastq.gz,R1,20335
RC_seq240826_X6DU5_T_270623_16S_c_83_S177_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-83_S177_L001_R1_001.fastq.gz,T-270623-16S-c-83_S177_L001_R1_001.fastq.gz,R1,31791
RC_seq240826_X6DU5_T_270623_16S_c_84_S178_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-84_S178_L001_R1_001.fastq.gz,T-270623-16S-c-84_S178_L001_R1_001.fastq.gz,R1,38809
RC_seq240826_X6DU5_T_270623_16S_c_75_S169_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-75_S169_L001_R1_001.fastq.gz,T-270623-16S-c-75_S169_L001_R1_001.fastq.gz,R1,34354
RC_seq240826_X6DU5_T_270623_16S_c_72_S166_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-72_S166_L001_R1_001.fastq.gz,T-270623-16S-c-72_S166_L001_R1_001.fastq.gz,R1,27415
RC_seq240826_X6DU5_T_270623_16S_c_6_S100_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-6_S100_L001_R2_001.fastq.gz,T-270623-16S-c-6_S100_L001_R2_001.fastq.gz,R2,32831
RC_seq240826_X6DU5_T_270623_16S_c_39_S133_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-39_S133_L001_R2_001.fastq.gz,T-270623-16S-c-39_S133_L001_R2_001.fastq.gz,R2,35013
RC_seq240826_X6DU5_T_270623_16S_c_89_S183_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-89_S183_L001_R1_001.fastq.gz,T-270623-16S-c-89_S183_L001_R1_001.fastq.gz,R1,18619
RC_seq240826_X6DU5_T_270623_ITS_c_25_S25_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-25_S25_L001_R1_001.fastq.gz,T-270623-ITS-c-25_S25_L001_R1_001.fastq.gz,R1,12030
RC_seq240826_X6DU5_T_270623_ITS_c_10_S10_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-10_S10_L001_R1_001.fastq.gz,T-270623-ITS-c-10_S10_L001_R1_001.fastq.gz,R1,37398
RC_seq240826_X6DU5_T_300523_ITS_c_26A_2_S8_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-300523-ITS-c-26A-2_S8_L001_R1_001.fastq.gz,T-300523-ITS-c-26A-2_S8_L001_R1_001.fastq.gz,R1,41666
RC_seq240826_X6DU5_T_270623_16S_c_48_S142_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-48_S142_L001_R1_001.fastq.gz,T-270623-16S-c-48_S142_L001_R1_001.fastq.gz,R1,30099
RC_seq240826_X6DU5_T_270623_16S_c_77_S171_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-77_S171_L001_R1_001.fastq.gz,T-270623-16S-c-77_S171_L001_R1_001.fastq.gz,R1,38365
RC_seq240826_X6DU5_T_270623_ITS_c_36_S36_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-36_S36_L001_R1_001.fastq.gz,T-270623-ITS-c-36_S36_L001_R1_001.fastq.gz,R1,27079
RC_seq240826_X6DU5_T_270623_ITS_c_23_S23_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-23_S23_L001_R2_001.fastq.gz,T-270623-ITS-c-23_S23_L001_R2_001.fastq.gz,R2,35794
RC_seq240826_X6DU5_T_270623_ITS_c_88_S88_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-88_S88_L001_R1_001.fastq.gz,T-270623-ITS-c-88_S88_L001_R1_001.fastq.gz,R1,34841
RC_seq240826_X6DU5_T_270623_16S_c_81_S175_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-81_S175_L001_R1_001.fastq.gz,T-270623-16S-c-81_S175_L001_R1_001.fastq.gz,R1,23614
RC_seq240826_X6DU5_T_270623_ITS_c_30_S30_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-30_S30_L001_R2_001.fastq.gz,T-270623-ITS-c-30_S30_L001_R2_001.fastq.gz,R2,32494
RC_seq240826_X6DU5_T_2023_ITS_c_P5_pos_S96_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-2023-ITS-c-P5-pos_S96_L001_R1_001.fastq.gz,T-2023-ITS-c-P5-pos_S96_L001_R1_001.fastq.gz,R1,38259
RC_seq240826_X6DU5_T_270623_ITS_c_69_S69_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-69_S69_L001_R2_001.fastq.gz,T-270623-ITS-c-69_S69_L001_R2_001.fastq.gz,R2,40328
RC_seq240826_X6DU5_T_270623_ITS_c_1_S1_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-1_S1_L001_R2_001.fastq.gz,T-270623-ITS-c-1_S1_L001_R2_001.fastq.gz,R2,22001
RC_seq240826_X6DU5_T_270623_ITS_c_8_S8_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-8_S8_L001_R2_001.fastq.gz,T-270623-ITS-c-8_S8_L001_R2_001.fastq.gz,R2,39235
RC_seq240826_X6DU5_T_270623_16S_c_70_S164_L001_R1_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-16S-c-70_S164_L001_R1_001.fastq.gz,T-270623-16S-c-70_S164_L001_R1_001.fastq.gz,R1,31158
RC_seq240826_X6DU5_T_270623_ITS_c_6_S6_L001_R2_001_fastq_gz,seq240826_X6DU5,./seq240826_X6DU5/T-270623-ITS-c-6_S6_L001_R2_001.fastq.gz,T-270623-ITS-c-6_S6_L001_R2_001.fastq.gz,R2,38332
RC_seq231107_RISO1_washed_1_R_070622_ITS_w_A17_S17_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-070622-ITS-w-A17_S17_L001_R1_001.fastq.gz,washed-1-R-070622-ITS-w-A17_S17_L001_R1_001.fastq.gz,R1,34533
RC_seq231107_RISO1_washed_1_R_140722_ITS_w_I16_S171_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-140722-ITS-w-I16_S171_L001_R2_001.fastq.gz,washed-1-R-140722-ITS-w-I16_S171_L001_R2_001.fastq.gz,R2,55169
RC_seq231107_RISO1_washed_1_control_A_230622_ITS_c_71_6_S271_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-control-A-230622-ITS-c-71-6_S271_L001_R1_001.fastq.gz,washed-1-control-A-230622-ITS-c-71-6_S271_L001_R1_001.fastq.gz,R1,68446
RC_seq231107_RISO1_washed_1_S_240622_16S_w_11_6_S299_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-16S-w-11-6_S299_L001_R2_001.fastq.gz,washed-1-S-240622-16S-w-11-6_S299_L001_R2_001.fastq.gz,R2,59454
RC_seq231107_RISO1_washed_1_R_070722_ITS_w_H24_S155_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-070722-ITS-w-H24_S155_L001_R1_001.fastq.gz,washed-1-R-070722-ITS-w-H24_S155_L001_R1_001.fastq.gz,R1,57343
RC_seq231107_RISO1_washed_1_S_240622_ITS_w_3_2_S197_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-ITS-w-3-2_S197_L001_R1_001.fastq.gz,washed-1-S-240622-ITS-w-3-2_S197_L001_R1_001.fastq.gz,R1,58386
RC_seq231107_RISO1_washed_1_S_240622_ITS_w_1_3_S184_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-ITS-w-1-3_S184_L001_R2_001.fastq.gz,washed-1-S-240622-ITS-w-1-3_S184_L001_R2_001.fastq.gz,R2,59174
RC_seq231107_RISO1_washed_1_S_240622_ITS_w_6_1_S217_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-ITS-w-6-1_S217_L001_R1_001.fastq.gz,washed-1-S-240622-ITS-w-6-1_S217_L001_R1_001.fastq.gz,R1,58680
RC_seq231107_RISO1_washed_1_T_2021_16s_c_128_S128_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-T-2021-16s-c-128_S128_L001_R1_001.fastq.gz,washed-1-T-2021-16s-c-128_S128_L001_R1_001.fastq.gz,R1,18750
RC_seq231107_RISO1_washed_1_R_070622_ITS_w_A11_S11_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-070622-ITS-w-A11_S11_L001_R1_001.fastq.gz,washed-1-R-070622-ITS-w-A11_S11_L001_R1_001.fastq.gz,R1,18068
RC_seq231107_RISO1_washed_1_T_2021_16s_c_101_S101_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-T-2021-16s-c-101_S101_L001_R2_001.fastq.gz,washed-1-T-2021-16s-c-101_S101_L001_R2_001.fastq.gz,R2,24226
RC_seq231107_RISO1_washed_1_R_140722_ITS_w_I2_S157_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-140722-ITS-w-I2_S157_L001_R1_001.fastq.gz,washed-1-R-140722-ITS-w-I2_S157_L001_R1_001.fastq.gz,R1,61962
RC_seq231107_RISO1_washed_1_S_240622_ITS_w_8_3_S226_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-ITS-w-8-3_S226_L001_R1_001.fastq.gz,washed-1-S-240622-ITS-w-8-3_S226_L001_R1_001.fastq.gz,R1,60807
RC_seq231107_RISO1_washed_1_R_140722_ITS_w_I5_S160_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-140722-ITS-w-I5_S160_L001_R2_001.fastq.gz,washed-1-R-140722-ITS-w-I5_S160_L001_R2_001.fastq.gz,R2,65083
RC_seq231107_RISO1_washed_1_R_140722_ITS_w_I8_S163_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-140722-ITS-w-I8_S163_L001_R2_001.fastq.gz,washed-1-R-140722-ITS-w-I8_S163_L001_R2_001.fastq.gz,R2,63812
RC_seq231107_RISO1_washed_1_R_070722_ITS_w_H24_S155_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-070722-ITS-w-H24_S155_L001_R2_001.fastq.gz,washed-1-R-070722-ITS-w-H24_S155_L001_R2_001.fastq.gz,R2,57343
RC_seq231107_RISO1_washed_1_S_240622_16S_w_11_6_S299_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-16S-w-11-6_S299_L001_R1_001.fastq.gz,washed-1-S-240622-16S-w-11-6_S299_L001_R1_001.fastq.gz,R1,59454
RC_seq231107_RISO1_washed_1_T_2021_16s_c_107_S107_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-T-2021-16s-c-107_S107_L001_R2_001.fastq.gz,washed-1-T-2021-16s-c-107_S107_L001_R2_001.fastq.gz,R2,19356
RC_seq231107_RISO1_washed_1_S_240622_ITS_w_3_6_S201_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-ITS-w-3-6_S201_L001_R1_001.fastq.gz,washed-1-S-240622-ITS-w-3-6_S201_L001_R1_001.fastq.gz,R1,60448
RC_seq231107_RISO1_washed_1_control_A_230622_ITS_c_71_6_S271_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-control-A-230622-ITS-c-71-6_S271_L001_R2_001.fastq.gz,washed-1-control-A-230622-ITS-c-71-6_S271_L001_R2_001.fastq.gz,R2,68446
RC_seq231107_RISO1_washed_1_control_A_230622_ITS_c_62_2_S252_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-control-A-230622-ITS-c-62-2_S252_L001_R2_001.fastq.gz,washed-1-control-A-230622-ITS-c-62-2_S252_L001_R2_001.fastq.gz,R2,54393
RC_seq231107_RISO1_washed_1_T_2021_16s_c_122_S122_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-T-2021-16s-c-122_S122_L001_R2_001.fastq.gz,washed-1-T-2021-16s-c-122_S122_L001_R2_001.fastq.gz,R2,13961
RC_seq231107_RISO1_washed_1_S_240622_ITS_w_4_4_S206_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-ITS-w-4-4_S206_L001_R2_001.fastq.gz,washed-1-S-240622-ITS-w-4-4_S206_L001_R2_001.fastq.gz,R2,42927
RC_seq231107_RISO1_washed_1_T_2021_16s_c_126_S126_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-T-2021-16s-c-126_S126_L001_R1_001.fastq.gz,washed-1-T-2021-16s-c-126_S126_L001_R1_001.fastq.gz,R1,20729
RC_seq231107_RISO1_washed_1_S_240622_16S_w_6_6_S280_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-16S-w-6-6_S280_L001_R1_001.fastq.gz,washed-1-S-240622-16S-w-6-6_S280_L001_R1_001.fastq.gz,R1,55171
RC_seq231107_RISO1_washed_1_R_070622_ITS_w_A22_S22_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-070622-ITS-w-A22_S22_L001_R2_001.fastq.gz,washed-1-R-070622-ITS-w-A22_S22_L001_R2_001.fastq.gz,R2,48601
RC_seq231107_RISO1_washed_1_R_140722_ITS_w_I3_S158_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-140722-ITS-w-I3_S158_L001_R1_001.fastq.gz,washed-1-R-140722-ITS-w-I3_S158_L001_R1_001.fastq.gz,R1,55349
RC_seq231107_RISO1_washed_1_control_A_230622_ITS_c_71_4_S269_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-control-A-230622-ITS-c-71-4_S269_L001_R2_001.fastq.gz,washed-1-control-A-230622-ITS-c-71-4_S269_L001_R2_001.fastq.gz,R2,68443
RC_seq231107_RISO1_washed_1_S_240622_ITS_w_7_3_S223_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-ITS-w-7-3_S223_L001_R2_001.fastq.gz,washed-1-S-240622-ITS-w-7-3_S223_L001_R2_001.fastq.gz,R2,53527
RC_seq231107_RISO1_washed_1_T_2021_16s_c_109_S109_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-T-2021-16s-c-109_S109_L001_R1_001.fastq.gz,washed-1-T-2021-16s-c-109_S109_L001_R1_001.fastq.gz,R1,20042
RC_seq231107_RISO1_washed_1_T_200723_ITS_w_aphid_100D_S277_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-T-200723-ITS-w-aphid-100D_S277_L001_R1_001.fastq.gz,washed-1-T-200723-ITS-w-aphid-100D_S277_L001_R1_001.fastq.gz,R1,37226
RC_seq231107_RISO1_washed_1_R_070622_ITS_w_A10_S10_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-070622-ITS-w-A10_S10_L001_R2_001.fastq.gz,washed-1-R-070622-ITS-w-A10_S10_L001_R2_001.fastq.gz,R2,8185
RC_seq231107_RISO1_washed_1_R_170622_ITS_w_D18_S90_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-170622-ITS-w-D18_S90_L001_R1_001.fastq.gz,washed-1-R-170622-ITS-w-D18_S90_L001_R1_001.fastq.gz,R1,40083
RC_seq231107_RISO1_washed_1_T_200723_ITS_w_aphid_100D_S277_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-T-200723-ITS-w-aphid-100D_S277_L001_R2_001.fastq.gz,washed-1-T-200723-ITS-w-aphid-100D_S277_L001_R2_001.fastq.gz,R2,37226
RC_seq231107_RISO1_washed_1_R_140622_ITS_w_C1_S49_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-140622-ITS-w-C1_S49_L001_R2_001.fastq.gz,washed-1-R-140622-ITS-w-C1_S49_L001_R2_001.fastq.gz,R2,34628
RC_seq231107_RISO1_washed_1_R_070722_ITS_w_H18_S149_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-070722-ITS-w-H18_S149_L001_R2_001.fastq.gz,washed-1-R-070722-ITS-w-H18_S149_L001_R2_001.fastq.gz,R2,57714
RC_seq231107_RISO1_washed_1_T_2021_16s_c_134_S134_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-T-2021-16s-c-134_S134_L001_R2_001.fastq.gz,washed-1-T-2021-16s-c-134_S134_L001_R2_001.fastq.gz,R2,24433
RC_seq231107_RISO1_washed_1_S_240622_ITS_w_4_6_S208_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-ITS-w-4-6_S208_L001_R1_001.fastq.gz,washed-1-S-240622-ITS-w-4-6_S208_L001_R1_001.fastq.gz,R1,51391
RC_seq231107_RISO1_washed_1_S_240622_ITS_w_4_3_S205_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-ITS-w-4-3_S205_L001_R1_001.fastq.gz,washed-1-S-240622-ITS-w-4-3_S205_L001_R1_001.fastq.gz,R1,46454
RC_seq231107_RISO1_washed_1_S_240622_16S_w_12_3_S303_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-16S-w-12-3_S303_L001_R1_001.fastq.gz,washed-1-S-240622-16S-w-12-3_S303_L001_R1_001.fastq.gz,R1,85011
RC_seq231107_RISO1_washed_1_R_070722_ITS_w_H21_S152_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-070722-ITS-w-H21_S152_L001_R1_001.fastq.gz,washed-1-R-070722-ITS-w-H21_S152_L001_R1_001.fastq.gz,R1,66124
RC_seq231107_RISO1_washed_1_S_240622_ITS_w_3_5_S200_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-ITS-w-3-5_S200_L001_R1_001.fastq.gz,washed-1-S-240622-ITS-w-3-5_S200_L001_R1_001.fastq.gz,R1,40594
RC_seq231107_RISO1_washed_1_S_240622_16S_w_11_5_S298_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-16S-w-11-5_S298_L001_R1_001.fastq.gz,washed-1-S-240622-16S-w-11-5_S298_L001_R1_001.fastq.gz,R1,70215
RC_seq231107_RISO1_washed_1_R_170622_ITS_w_D15_S87_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-170622-ITS-w-D15_S87_L001_R2_001.fastq.gz,washed-1-R-170622-ITS-w-D15_S87_L001_R2_001.fastq.gz,R2,110813
RC_seq231107_RISO1_washed_1_S_240622_16S_w_12_1_S301_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-16S-w-12-1_S301_L001_R1_001.fastq.gz,washed-1-S-240622-16S-w-12-1_S301_L001_R1_001.fastq.gz,R1,72032
RC_seq231107_RISO1_washed_1_R_140622_ITS_w_C24_S72_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-140622-ITS-w-C24_S72_L001_R2_001.fastq.gz,washed-1-R-140622-ITS-w-C24_S72_L001_R2_001.fastq.gz,R2,63325
RC_seq231107_RISO1_washed_1_T_2021_16s_c_143_S143_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-T-2021-16s-c-143_S143_L001_R1_001.fastq.gz,washed-1-T-2021-16s-c-143_S143_L001_R1_001.fastq.gz,R1,10293
RC_seq231107_RISO1_washed_1_R_140622_ITS_w_C1_S49_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-140622-ITS-w-C1_S49_L001_R1_001.fastq.gz,washed-1-R-140622-ITS-w-C1_S49_L001_R1_001.fastq.gz,R1,34628
RC_seq231107_RISO1_washed_1_T_2021_16s_c_136_S136_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-T-2021-16s-c-136_S136_L001_R1_001.fastq.gz,washed-1-T-2021-16s-c-136_S136_L001_R1_001.fastq.gz,R1,19567
RC_seq231107_RISO1_washed_1_R_140722_ITS_w_I1_S156_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-140722-ITS-w-I1_S156_L001_R1_001.fastq.gz,washed-1-R-140722-ITS-w-I1_S156_L001_R1_001.fastq.gz,R1,75233
RC_seq231107_RISO1_washed_1_R_070622_ITS_w_A16_S16_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-070622-ITS-w-A16_S16_L001_R2_001.fastq.gz,washed-1-R-070622-ITS-w-A16_S16_L001_R2_001.fastq.gz,R2,55999
RC_seq231107_RISO1_washed_1_R_100622_ITS_w_B23_S47_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-100622-ITS-w-B23_S47_L001_R1_001.fastq.gz,washed-1-R-100622-ITS-w-B23_S47_L001_R1_001.fastq.gz,R1,46416
RC_seq231107_RISO1_washed_1_T_200723_ITS_w_aphid_72D_S275_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-T-200723-ITS-w-aphid-72D_S275_L001_R1_001.fastq.gz,washed-1-T-200723-ITS-w-aphid-72D_S275_L001_R1_001.fastq.gz,R1,55116
RC_seq231107_RISO1_washed_1_S_240622_16S_w_12_3_S303_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-16S-w-12-3_S303_L001_R2_001.fastq.gz,washed-1-S-240622-16S-w-12-3_S303_L001_R2_001.fastq.gz,R2,85011
RC_seq231107_RISO1_washed_1_S_240622_16S_w_11_5_S298_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-S-240622-16S-w-11-5_S298_L001_R2_001.fastq.gz,washed-1-S-240622-16S-w-11-5_S298_L001_R2_001.fastq.gz,R2,70215
RC_seq231107_RISO1_washed_1_R_170622_ITS_w_D9_S81_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-170622-ITS-w-D9_S81_L001_R2_001.fastq.gz,washed-1-R-170622-ITS-w-D9_S81_L001_R2_001.fastq.gz,R2,25118
RC_seq231107_RISO1_washed_1_R_170622_ITS_w_D15_S87_L001_R1_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-170622-ITS-w-D15_S87_L001_R1_001.fastq.gz,washed-1-R-170622-ITS-w-D15_S87_L001_R1_001.fastq.gz,R1,110813
RC_seq231107_RISO1_washed_1_R_170622_ITS_w_D6_S78_L001_R2_001_fastq_gz,seq231107_RISO1,./seq231107_RISO1/washed-1-R-170622-ITS-w-D6_S78_L001_R2_001.fastq.gz,washed-1-R-170622-ITS-w-D6_S78_L001_R2_001.fastq.gz,R2,35282
