Path	Reads	TTC	ACG
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-280622-ITS-c-90_S30_L001_R2_001.fastq.gz	18081	3330	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-20-5_S140_L001_R1_001.fastq.gz	20496	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-61-1_S137_L001_R1_001.fastq.gz	16671	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-140722-ITS-c-136_S76_L001_R1_001.fastq.gz	14447	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-140722-ITS-c-130_S70_L001_R2_001.fastq.gz	13925	2315	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-70-4_S167_L001_R2_001.fastq.gz	16788	2944	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-59-4_S127_L001_R2_001.fastq.gz	11487	1598	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-20-7_S142_L001_R1_001.fastq.gz	21047	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-280622-ITS-c-77_S17_L001_R1_001.fastq.gz	18913	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-43-7_S72_L001_R1_001.fastq.gz	80795	1	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-16-6_S114_L001_R1_001.fastq.gz	21025	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-160622-ITS-c-8_S8_L001_R2_001.fastq.gz	17235	2657	5
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-23-6_S161_L001_R2_001.fastq.gz	22023	3716	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-160622-ITS-c-1_S1_L001_R2_001.fastq.gz	16437	1656	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-61-6_S142_L001_R1_001.fastq.gz	15124	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-21-3_S145_L001_R1_001.fastq.gz	28261	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-26-7_S7_L001_R2_001.fastq.gz	49871	8611	7
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-160622-ITS-c-6_S6_L001_R2_001.fastq.gz	21034	3698	6
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-62-2_S145_L001_R1_001.fastq.gz	78061	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-18-6_S127_L001_R1_001.fastq.gz	17955	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-50-2_S98_L001_R1_001.fastq.gz	115120	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-38-4_S52_L001_R2_001.fastq.gz	63114	11161	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-040722-ITS-c-108_S48_L001_R1_001.fastq.gz	18995	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-280622-ITS-c-96_S36_L001_R2_001.fastq.gz	32230	5576	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-20-5_S140_L001_R2_001.fastq.gz	20496	3588	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-280622-ITS-c-90_S30_L001_R1_001.fastq.gz	18081	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-140722-ITS-c-136_S76_L001_R2_001.fastq.gz	14447	2466	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-61-1_S137_L001_R2_001.fastq.gz	16671	2959	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-140722-ITS-c-130_S70_L001_R1_001.fastq.gz	13925	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-22-4_S153_L001_R1_001.fastq.gz	20760	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-P4-ITS-c-pos_S186_L001_R2_001.fastq.gz	128274	22601	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-140722-ITS-c-125_S65_L001_R2_001.fastq.gz	19615	3563	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-140722-ITS-c-123_S63_L001_R1_001.fastq.gz	17190	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-280622-ITS-c-85_S25_L001_R2_001.fastq.gz	18898	2793	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-18-2_S123_L001_R1_001.fastq.gz	34405	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-18-4_S125_L001_R2_001.fastq.gz	27763	5040	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-280622-ITS-c-83_S23_L001_R1_001.fastq.gz	17149	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-21-6_S148_L001_R2_001.fastq.gz	24864	4349	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-61-4_S140_L001_R2_001.fastq.gz	20090	3484	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-16-2_S110_L001_R1_001.fastq.gz	28448	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-18-6_S127_L001_R2_001.fastq.gz	17955	2305	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-62-2_S145_L001_R2_001.fastq.gz	78061	13810	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-50-2_S98_L001_R2_001.fastq.gz	115120	20522	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-38-4_S52_L001_R1_001.fastq.gz	63114	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-43-7_S72_L001_R2_001.fastq.gz	80795	14386	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-160622-ITS-c-8_S8_L001_R1_001.fastq.gz	17235	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-16-6_S114_L001_R2_001.fastq.gz	21025	3588	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-21-3_S145_L001_R2_001.fastq.gz	28261	4942	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-61-6_S142_L001_R2_001.fastq.gz	15124	2370	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-26-7_S7_L001_R1_001.fastq.gz	49871	1	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-23-6_S161_L001_R1_001.fastq.gz	22023	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-160622-ITS-c-1_S1_L001_R1_001.fastq.gz	16437	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-160622-ITS-c-6_S6_L001_R1_001.fastq.gz	21034	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-59-4_S127_L001_R1_001.fastq.gz	11487	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-20-7_S142_L001_R2_001.fastq.gz	21047	3716	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-280622-ITS-c-77_S17_L001_R2_001.fastq.gz	18913	3557	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-70-4_S167_L001_R1_001.fastq.gz	16788	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-61-3_S139_L001_R2_001.fastq.gz	15919	2774	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-34-1_S21_L001_R1_001.fastq.gz	58967	3	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-66_S160_L001_R2_001.fastq.gz	127291	22517	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-49-7_S86_L001_R2_001.fastq.gz	15506	2610	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-34-7_S27_L001_R2_001.fastq.gz	65035	11878	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-36-3_S37_L001_R1_001.fastq.gz	49289	1	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-17-7_S121_L001_R1_001.fastq.gz	24743	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-P3-ITS-c-pos_S96_L001_R2_001.fastq.gz	42741	7555	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-26-3_S85_L001_R1_001.fastq.gz	16526	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-160622-ITS-c-11_S11_L001_R1_001.fastq.gz	19137	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-14-6_S102_L001_R2_001.fastq.gz	28090	5010	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-51-3_S106_L001_R1_001.fastq.gz	13561	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-58-7_S123_L001_R1_001.fastq.gz	13808	1	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-P1-ITS-c-pos_S89_L001_R2_001.fastq.gz	1263	219	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-48-5_S87_L001_R1_001.fastq.gz	63516	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-39-5_S60_L001_R2_001.fastq.gz	55728	9989	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-36-6_S40_L001_R1_001.fastq.gz	76071	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-25-4_S173_L001_R1_001.fastq.gz	25033	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-21-4_S146_L001_R2_001.fastq.gz	25638	4363	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-51-1_S104_L001_R1_001.fastq.gz	145526	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-38-7_S55_L001_R2_001.fastq.gz	90512	15615	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-13-6_S95_L001_R1_001.fastq.gz	17900	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-30-1_S11_L001_R1_001.fastq.gz	55222	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-14-4_S100_L001_R2_001.fastq.gz	23500	4120	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-30-7_S17_L001_R2_001.fastq.gz	50924	8895	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-44-5_S77_L001_R1_001.fastq.gz	56174	0	5
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-040722-ITS-c-105_S45_L001_R2_001.fastq.gz	13347	1684	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-040722-ITS-c-103_S43_L001_R1_001.fastq.gz	18520	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-42_S65_L001_R1_001.fastq.gz	80630	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-49-2_S91_L001_R2_001.fastq.gz	74106	13219	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-16-5_S113_L001_R1_001.fastq.gz	20936	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-37-5_S46_L001_R2_001.fastq.gz	54970	9510	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-58-5_S121_L001_R1_001.fastq.gz	131915	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-59-6_S129_L001_R1_001.fastq.gz	114185	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-140722-ITS-c-128_S68_L001_R1_001.fastq.gz	22010	1	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-140722-ITS-c-140_S80_L001_R1_001.fastq.gz	12882	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-70-6_S169_L001_R1_001.fastq.gz	123301	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-280622-ITS-c-88_S28_L001_R1_001.fastq.gz	20666	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-040722-ITS-c-116_S56_L001_R2_001.fastq.gz	14901	2628	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-46_S81_L001_R1_001.fastq.gz	64017	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-040722-ITS-c-110_S50_L001_R1_001.fastq.gz	25166	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-38-1_S49_L001_R1_001.fastq.gz	66899	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-15-7_S108_L001_R2_001.fastq.gz	26304	4805	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-P1-ITS-c-pos_S89_L001_R1_001.fastq.gz	1263	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-58-7_S123_L001_R2_001.fastq.gz	13808	2402	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-36-6_S40_L001_R2_001.fastq.gz	76071	13665	3
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-39-5_S60_L001_R1_001.fastq.gz	55728	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-48-5_S87_L001_R2_001.fastq.gz	63516	11041	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-21-4_S146_L001_R1_001.fastq.gz	25638	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-25-4_S173_L001_R2_001.fastq.gz	25033	4326	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-14-6_S102_L001_R1_001.fastq.gz	28090	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-51-3_S106_L001_R2_001.fastq.gz	13561	2248	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-17-7_S121_L001_R2_001.fastq.gz	24743	4237	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-P3-ITS-c-pos_S96_L001_R1_001.fastq.gz	42741	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-160622-ITS-c-11_S11_L001_R2_001.fastq.gz	19137	3324	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-26-3_S85_L001_R2_001.fastq.gz	16526	2907	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-61-3_S139_L001_R1_001.fastq.gz	15919	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-49-7_S86_L001_R1_001.fastq.gz	15506	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-66_S160_L001_R1_001.fastq.gz	127291	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-34-1_S21_L001_R2_001.fastq.gz	58967	10400	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-36-3_S37_L001_R2_001.fastq.gz	49289	8465	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-34-7_S27_L001_R1_001.fastq.gz	65035	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-140722-ITS-c-140_S80_L001_R2_001.fastq.gz	12882	2246	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-140722-ITS-c-128_S68_L001_R2_001.fastq.gz	22010	3966	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-70-6_S169_L001_R2_001.fastq.gz	123301	21807	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-46_S81_L001_R2_001.fastq.gz	64017	11212	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-040722-ITS-c-116_S56_L001_R1_001.fastq.gz	14901	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-280622-ITS-c-88_S28_L001_R2_001.fastq.gz	20666	3498	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-38-1_S49_L001_R2_001.fastq.gz	66899	11582	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-15-7_S108_L001_R1_001.fastq.gz	26304	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-040722-ITS-c-110_S50_L001_R2_001.fastq.gz	25166	4502	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-59-6_S129_L001_R2_001.fastq.gz	114185	20411	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-040722-ITS-c-105_S45_L001_R1_001.fastq.gz	13347	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-42_S65_L001_R2_001.fastq.gz	80630	14255	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-040722-ITS-c-103_S43_L001_R2_001.fastq.gz	18520	3200	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-16-5_S113_L001_R2_001.fastq.gz	20936	3718	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-49-2_S91_L001_R1_001.fastq.gz	74106	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-37-5_S46_L001_R1_001.fastq.gz	54970	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-58-5_S121_L001_R2_001.fastq.gz	131915	23912	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-38-7_S55_L001_R1_001.fastq.gz	90512	2	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/A-230622-ITS-c-51-1_S104_L001_R2_001.fastq.gz	145526	25924	3
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-14-4_S100_L001_R1_001.fastq.gz	23500	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-30-1_S11_L001_R2_001.fastq.gz	55222	9800	10
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/H-200622-ITS-c-13-6_S95_L001_R2_001.fastq.gz	17900	3140	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-44-5_S77_L001_R2_001.fastq.gz	56174	9489	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-30-7_S17_L001_R1_001.fastq.gz	50924	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_JRV78/R-210622-ITS-c-35-3_S30_L001_R1_001.fastq.gz	70354	0	0
