Path	Reads
./seq230710_GW4I8/A-230622-ITS-c-63-2_S57_L001_R1_001.fastq.gz	58572
./seq230710_GW4I8/T-2021-ITS-c-37_S91_L001_R2_001.fastq.gz	12728
./seq230710_GW4I8/T-2021-ITS-c-128_S29_L001_R2_001.fastq.gz	11710
./seq230710_GW4I8/ITS-R-040722-s-17G_S121_L001_R2_001.fastq.gz	96902
./seq230710_GW4I8/ITS-R-140722-s-12I_S108_L001_R2_001.fastq.gz	141965
./seq230710_GW4I8/T-2020-ITS-c-4_S4_L001_R2_001.fastq.gz	30067
./seq230710_GW4I8/T-2020-ITS-c-13_S13_L001_R1_001.fastq.gz	25955
./seq230710_GW4I8/T-2021-ITS-c-124_S25_L001_R1_001.fastq.gz	10744
./seq230710_GW4I8/T-2020-ITS-c-15_S15_L001_R2_001.fastq.gz	40996
./seq230710_GW4I8/T-2021-ITS-c-86_S140_L001_R2_001.fastq.gz	13769
./seq230710_GW4I8/ITS-R-040722-s-12G_S106_L001_R2_001.fastq.gz	110009
./seq230710_GW4I8/ITS-R-040722-s-15G_S115_L001_R2_001.fastq.gz	121448
./seq230710_GW4I8/T-2021-ITS-c-77_S131_L001_R2_001.fastq.gz	7933
./seq230710_GW4I8/T-2021-ITS-c-70_S124_L001_R2_001.fastq.gz	10268
./seq230710_GW4I8/T-2020-ITS-c-33_S33_L001_R2_001.fastq.gz	30608
./seq230710_GW4I8/ITS-R-07072-s-24H_S142_L001_R2_001.fastq.gz	138747
./seq230710_GW4I8/T-2021-ITS-c-124_S25_L001_R2_001.fastq.gz	10744
./seq230710_GW4I8/T-2020-ITS-c-35_S35_L001_R1_001.fastq.gz	38839
./seq230710_GW4I8/T-2020-ITS-c-26_S26_L001_R1_001.fastq.gz	26317
./seq230710_GW4I8/T-2021-ITS-c-84_S138_L001_R1_001.fastq.gz	6123
./seq230710_GW4I8/T-2021-ITS-c-48_S102_L001_R1_001.fastq.gz	8252
./seq230710_GW4I8/T-2021-ITS-c-115_S16_L001_R2_001.fastq.gz	11940
./seq230710_GW4I8/A-230622-ITS-c-70-6_S66_L001_R2_001.fastq.gz	72431
./seq230710_GW4I8/T-2020-ITS-c-13_S13_L001_R2_001.fastq.gz	25955
./seq230710_GW4I8/ITS-R-140722-s-10I_S102_L001_R1_001.fastq.gz	112049
./seq230710_GW4I8/T-2021-ITS-c-135_S36_L001_R1_001.fastq.gz	30949
./seq230710_GW4I8/T-2020-ITS-c-15_S15_L001_R1_001.fastq.gz	40996
./seq230710_GW4I8/T-2021-ITS-c-57_S111_L001_R2_001.fastq.gz	9715
./seq230710_GW4I8/T-2020-ITS-c-29_S29_L001_R1_001.fastq.gz	26513
./seq230710_GW4I8/T-2020-ITS-c-33_S33_L001_R1_001.fastq.gz	30608
./seq230710_GW4I8/T-2021-ITS-c-20_S74_L001_R2_001.fastq.gz	22880
./seq230710_GW4I8/T-2021-ITS-c-118_S19_L001_R2_001.fastq.gz	5476
./seq230710_GW4I8/A-230622-ITS-c-71-4_S71_L001_R2_001.fastq.gz	76323
./seq230710_GW4I8/ITS-R-140722-ITS-s-8I_S97_L001_R1_001.fastq.gz	120919
./seq230710_GW4I8/T-2021-ITS-c-99_S153_L001_R2_001.fastq.gz	14081
./seq230710_GW4I8/T-2020-ITS-c-35_S35_L001_R2_001.fastq.gz	38839
./seq230710_GW4I8/T-2021-ITS-c-137_S38_L001_R1_001.fastq.gz	13901
./seq230710_GW4I8/T-2021-ITS-c-11_S65_L001_R1_001.fastq.gz	10637
./seq230710_GW4I8/T-2021-ITS-c-109_S10_L001_R1_001.fastq.gz	7058
./seq230710_GW4I8/T-2021-ITS-c-52_S106_L001_R2_001.fastq.gz	11146
./seq230710_GW4I8/T-2021-ITS-c-55_S109_L001_R2_001.fastq.gz	11777
./seq230710_GW4I8/T-2021-ITS-c-25_S79_L001_R2_001.fastq.gz	6904
./seq230710_GW4I8/T-2021-ITS-c-117_S18_L001_R2_001.fastq.gz	9117
./seq230710_GW4I8/T-2020-ITS-c-43_S43_L001_R2_001.fastq.gz	27491
./seq230710_GW4I8/T-2021-ITS-c-138_S39_L001_R2_001.fastq.gz	9142
./seq230710_GW4I8/T-2020-ITS-c-29_S29_L001_R2_001.fastq.gz	26513
./seq230710_GW4I8/T-2020-ITS-c-50_S50_L001_R2_001.fastq.gz	39244
./seq230710_GW4I8/T-2021-ITS-c-34_S88_L001_R2_001.fastq.gz	16770
./seq230710_GW4I8/T-2021-ITS-c-68_S122_L001_R1_001.fastq.gz	8774
./seq230710_GW4I8/T-2021-ITS-c-25_S79_L001_R1_001.fastq.gz	6904
./seq230710_GW4I8/T-2021-ITS-c-39_S93_L001_R1_001.fastq.gz	11837
./seq230710_GW4I8/T-2021-ITS-c-52_S106_L001_R1_001.fastq.gz	11146
./seq230710_GW4I8/ITS-R-140722-ITS-s-6I_S91_L001_R1_001.fastq.gz	98427
./seq230710_GW4I8/T-2021-ITS-c-106_S7_L001_R1_001.fastq.gz	6000
./seq230710_GW4I8/T-2021-ITS-c-55_S109_L001_R1_001.fastq.gz	11777
./seq230710_GW4I8/A-230622-ITS-c-63-4_S59_L001_R1_001.fastq.gz	75910
./seq230710_GW4I8/T-2021-ITS-c-134_S35_L001_R1_001.fastq.gz	4316
./seq230710_GW4I8/ITS-R-040722-ITS-s-5G_S86_L001_R1_001.fastq.gz	130839
./seq230710_GW4I8/T-2021-ITS-c-107_S8_L001_R1_001.fastq.gz	15491
./seq230710_GW4I8/T-2021-ITS-c-108_S9_L001_R1_001.fastq.gz	14478
./seq230710_GW4I8/T-2021-ITS-c-132_S33_L001_R2_001.fastq.gz	8219
./seq230710_GW4I8/ITS-R-040722-s-23G_S138_L001_R2_001.fastq.gz	120727
./seq230710_GW4I8/T-2020-ITS-c-5_S5_L001_R1_001.fastq.gz	409
./seq230710_GW4I8/T-2021-ITS-c-82_S136_L001_R2_001.fastq.gz	8925
./seq230710_GW4I8/T-2021-ITS-c-74_S128_L001_R2_001.fastq.gz	9871
./seq230710_GW4I8/T-2021-ITS-c-73_S127_L001_R2_001.fastq.gz	10757
./seq230710_GW4I8/T-2020-ITS-c-2_S2_L001_R1_001.fastq.gz	24418
./seq230710_GW4I8/T-2020-ITS-c-30_S30_L001_R2_001.fastq.gz	32583
./seq230710_GW4I8/T-2020-ITS-c-36_S36_L001_R1_001.fastq.gz	38084
./seq230710_GW4I8/T-2021-ITS-c-132_S33_L001_R1_001.fastq.gz	8219
./seq230710_GW4I8/T-2021-ITS-c-73_S127_L001_R1_001.fastq.gz	10757
./seq230710_GW4I8/T-2021-ITS-c-42_S96_L001_R2_001.fastq.gz	9574
./seq230710_GW4I8/T-2021-ITS-c-82_S136_L001_R1_001.fastq.gz	8925
./seq230710_GW4I8/ITS-R-040722-ITS-s-3G_S80_L001_R1_001.fastq.gz	132030
./seq230710_GW4I8/T-2020-ITS-c-2_S2_L001_R2_001.fastq.gz	24418
./seq230710_GW4I8/T-2021-ITS-c-125_S26_L001_R1_001.fastq.gz	9379
./seq230710_GW4I8/T-2021-ITS-c-21_S75_L001_R2_001.fastq.gz	83
./seq230710_GW4I8/T-2021-ITS-c-112_S13_L001_R2_001.fastq.gz	11552
./seq230710_GW4I8/T-2020-ITS-c-23_S23_L001_R1_001.fastq.gz	35655
./seq230710_GW4I8/ITS-R-140722-s-13I_S111_L001_R1_001.fastq.gz	129623
./seq230710_GW4I8/T-2021-ITS-c-119_S20_L001_R1_001.fastq.gz	6659
./seq230710_GW4I8/T-2020-ITS-c-28_S28_L001_R1_001.fastq.gz	34699
./seq230710_GW4I8/A-230622-ITS-c-71-5_S72_L001_R1_001.fastq.gz	91711
./seq230710_GW4I8/T-2021-ITS-c-10_S64_L001_R1_001.fastq.gz	5652
./seq230710_GW4I8/T-2021-ITS-c-66_S120_L001_R1_001.fastq.gz	13460
./seq230710_GW4I8/ITS-R-140722-s-13I_S111_L001_R2_001.fastq.gz	129623
./seq230710_GW4I8/ITS-R-07072-ITS-s-1H_S75_L001_R1_001.fastq.gz	99121
./seq230710_GW4I8/T-2021-ITS-c-133_S34_L001_R1_001.fastq.gz	13700
./seq230710_GW4I8/T-2020-ITS-c-44_S44_L001_R1_001.fastq.gz	30905
./seq230710_GW4I8/T-2021-ITS-c-15_S69_L001_R1_001.fastq.gz	8439
./seq230710_GW4I8/A-230622-ITS-c-71-2_S69_L001_R2_001.fastq.gz	92619
./seq230710_GW4I8/A-230622-ITS-c-68_S63_L001_R2_001.fastq.gz	63728
./seq230710_GW4I8/ITS-R-040722-s-24G_S141_L001_R2_001.fastq.gz	114257
./seq230710_GW4I8/T-2021-ITS-c-95_S149_L001_R2_001.fastq.gz	5092
./seq230710_GW4I8/A-230622-ITS-c-63-5_S60_L001_R1_001.fastq.gz	64839
./seq230710_GW4I8/T-2021-ITS-c-21_S75_L001_R1_001.fastq.gz	83
./seq230710_GW4I8/ITS-R-040722-s-9G_S98_L001_R1_001.fastq.gz	83328
./seq230710_GW4I8/T-2021-ITS-c-113_S14_L001_R1_001.fastq.gz	9773
./seq230710_GW4I8/A-230622-ITS-c-61-3_S52_L001_R1_001.fastq.gz	80277
./seq230710_GW4I8/A-230622-ITS-c-68_S63_L001_R1_001.fastq.gz	63728
./seq230710_GW4I8/T-2021-ITS-c-35_S89_L001_R2_001.fastq.gz	9689
./seq230710_GW4I8/T-2021-ITS-c-18_S72_L001_R1_001.fastq.gz	8442
./seq230710_GW4I8/ITS-R-140722-s-16I_S120_L001_R1_001.fastq.gz	79566
./seq230710_GW4I8/T-2021-ITS-c-97_S151_L001_R2_001.fastq.gz	6599
./seq230710_GW4I8/T-2021-ITS-c-15_S69_L001_R2_001.fastq.gz	8439
./seq230710_GW4I8/ITS-R-140722-s-14I_S114_L001_R2_001.fastq.gz	122221
./seq230710_GW4I8/T-2020-ITS-c-44_S44_L001_R2_001.fastq.gz	30905
./seq230710_GW4I8/A-230622-ITS-c-71-2_S69_L001_R1_001.fastq.gz	92619
./seq230710_GW4I8/T-2021-ITS-c-47_S101_L001_R1_001.fastq.gz	10383
./seq230710_GW4I8/T-2021-P2-ITS-c-pos_S48_L001_R1_001.fastq.gz	4459
./seq230710_GW4I8/ITS-R-07072-s-17H_S122_L001_R1_001.fastq.gz	123595
./seq230710_GW4I8/A-230622-ITS-c-71-6_S73_L001_R1_001.fastq.gz	79574
./seq230710_GW4I8/ITS-R-040722-ITS-s-4G_S83_L001_R1_001.fastq.gz	117843
./seq230710_GW4I8/ITS-R-140722-s-21G_S133_L001_R1_001.fastq.gz	148641
./seq230710_GW4I8/T-2020-ITS-c-37_S37_L001_R1_001.fastq.gz	33974
./seq230710_GW4I8/A-230622-ITS-c-62-3_S55_L001_R2_001.fastq.gz	58325
./seq230710_GW4I8/T-2021-ITS-c-111_S12_L001_R1_001.fastq.gz	7112
./seq230710_GW4I8/ITS-R-140722-s-23I_S140_L001_R1_001.fastq.gz	108333
./seq230710_GW4I8/T-2021-ITS-c-120_S21_L001_R1_001.fastq.gz	11291
./seq230710_GW4I8/T-2020-ITS-c-24_S24_L001_R1_001.fastq.gz	33487
./seq230710_GW4I8/T-2021-P2-ITS-c-pos_S48_L001_R2_001.fastq.gz	4459
./seq230710_GW4I8/T-2020-ITS-c-31_S31_L001_R2_001.fastq.gz	46552
./seq230710_GW4I8/T-2021-ITS-c-131_S32_L001_R2_001.fastq.gz	9416
./seq230710_GW4I8/ITS-R-140722-ITS-s-1I_S76_L001_R2_001.fastq.gz	229826
./seq230710_GW4I8/A-230622-ITS-c-62-3_S55_L001_R1_001.fastq.gz	58325
./seq230710_GW4I8/T-2020-ITS-c-22_S22_L001_R1_001.fastq.gz	31545
./seq230710_GW4I8/A-230622-ITS-c-63-3_S58_L001_R1_001.fastq.gz	65829
./seq230710_GW4I8/ITS-R-140722-ITS-s-4I_S85_L001_R2_001.fastq.gz	150818
./seq230710_GW4I8/ITS-R-040722-ITS-s-7G_S92_L001_R2_001.fastq.gz	121441
./seq240826_X6DU5/T-180723-16S-c-107G-2_S140_L001_R1_001.fastq.gz	21886
./seq240826_X6DU5/A-230622-16S-c-58-2_S155_L001_R1_001.fastq.gz	36253
./seq240826_X6DU5/T-060623-ITS-c-66B-2_S46_L001_R2_001.fastq.gz	31501
./seq230710_GW4I8/T-2020-ITS-c-37_S37_L001_R2_001.fastq.gz	33974
./seq230710_GW4I8/T-2020-ITS-c-31_S31_L001_R1_001.fastq.gz	46552
./seq240826_X6DU5/T-180723-16S-c-35G-2_S118_L001_R1_001.fastq.gz	28980
./seq240826_X6DU5/T-180723-16S-c-37G-2_S119_L001_R2_001.fastq.gz	33154
./seq240826_X6DU5/T-180723-16S-c-81G-2_S132_L001_R2_001.fastq.gz	31404
./seq230710_GW4I8/ITS-R-040722-ITS-s-7G_S92_L001_R1_001.fastq.gz	121441
./seq240826_X6DU5/T-060623-ITS-c-61B-2_S45_L001_R1_001.fastq.gz	33750
./seq240826_X6DU5/T-180723-16S-c-100G-2_S139_L001_R2_001.fastq.gz	65
./seq240826_X6DU5/T-060623-ITS-c-53B-2_S42_L001_R1_001.fastq.gz	49383
./seq240826_X6DU5/T-060623-ITS-c-107B-2_S58_L001_R1_001.fastq.gz	38931
./seq240826_X6DU5/T-2023-16S-c-P7-pos_S142_L001_R2_001.fastq.gz	22228
./seq240826_X6DU5/T-180723-16S-c-5G-2_S109_L001_R1_001.fastq.gz	29046
./seq240826_X6DU5/T-060623-ITS-c-3B-2_S26_L001_R1_001.fastq.gz	42501
./seq240826_X6DU5/T-060623-ITS-c-35B-2_S36_L001_R1_001.fastq.gz	33037
./seq240826_X6DU5/T-110723-16S-c-80F-2_S97_L001_R2_001.fastq.gz	43794
./seq240826_X6DU5/T-2023-ITS-c-P1-neg_S93_L001_R2_001.fastq.gz	26250
./seq240826_X6DU5/T-200623-ITS-c-3D-2_S94_L001_R1_001.fastq.gz	40125
./seq240826_X6DU5/A-230622-16S-c-58-7_S160_L001_R2_001.fastq.gz	30287
./seq240826_X6DU5/T-110723-16S-c-80F-2_S97_L001_R1_001.fastq.gz	43794
./seq240826_X6DU5/T-060623-ITS-c-3B-2_S26_L001_R2_001.fastq.gz	42501
./seq240826_X6DU5/T-060623-ITS-c-61B-2_S45_L001_R2_001.fastq.gz	33750
./seq240826_X6DU5/T-060623-ITS-c-53B-2_S42_L001_R2_001.fastq.gz	49383
./seq240826_X6DU5/T-180723-16S-c-37G-2_S119_L001_R1_001.fastq.gz	33154
./seq240826_X6DU5/T-180723-16S-c-35G-2_S118_L001_R2_001.fastq.gz	28980
./seq240826_X6DU5/T-060623-ITS-c-107B-2_S58_L001_R2_001.fastq.gz	38931
./seq240826_X6DU5/T-180723-16S-c-107G-2_S140_L001_R2_001.fastq.gz	21886
./seq240826_X6DU5/T-180723-16S-c-81G-2_S132_L001_R1_001.fastq.gz	31404
./seq240826_X6DU5/T-180723-16S-c-100G-2_S139_L001_R1_001.fastq.gz	65
./seq240826_X6DU5/T-2023-ITS-c-P1-neg_S93_L001_R1_001.fastq.gz	26250
./seq240826_X6DU5/A-230622-16S-c-58-2_S155_L001_R2_001.fastq.gz	36253
./seq240826_X6DU5/A-230622-16S-c-58-7_S160_L001_R1_001.fastq.gz	30287
./seq240826_X6DU5/T-060623-ITS-c-66B-2_S46_L001_R1_001.fastq.gz	31501
./seq240826_X6DU5/T-2023-16S-c-P7-pos_S142_L001_R1_001.fastq.gz	22228
./seq240826_X6DU5/T-200623-ITS-c-3D-2_S94_L001_R2_001.fastq.gz	40125
./seq240826_X6DU5/T-180723-16S-c-5G-2_S109_L001_R2_001.fastq.gz	29046
./seq240826_X6DU5/T-060623-ITS-c-35B-2_S36_L001_R2_001.fastq.gz	33037
./seq240826_X6DU5/T-110723-16S-c-87F-2_S100_L001_R1_001.fastq.gz	35773
./seq240826_X6DU5/T-060623-ITS-c-28B-2_S35_L001_R1_001.fastq.gz	34819
./seq240826_X6DU5/T-130623-ITS-c-104C-2_S92_L001_R1_001.fastq.gz	28381
./seq240826_X6DU5/T-060623-ITS-c-100B-2_S56_L001_R1_001.fastq.gz	40111
./seq240826_X6DU5/T-130623-ITS-c-17C-2_S62_L001_R1_001.fastq.gz	34760
./seq240826_X6DU5/A-230622-16S-c-56_S152_L001_R1_001.fastq.gz	25143
./seq240826_X6DU5/T-130623-ITS-c-59C-2_S77_L001_R1_001.fastq.gz	35232
./seq240826_X6DU5/A-230622-16S-c-51-3_S143_L001_R1_001.fastq.gz	27047
./seq240826_X6DU5/A-230622-16S-c-51-5_S145_L001_R2_001.fastq.gz	27045
./seq240826_X6DU5/T-060623-ITS-c-91B-2_S54_L001_R2_001.fastq.gz	35809
./seq240826_X6DU5/T-130623-ITS-c-38C-2_S71_L001_R2_001.fastq.gz	43029
./seq240826_X6DU5/A-230622-16S-c-51-7_S147_L001_R2_001.fastq.gz	37698
./seq240826_X6DU5/T-130623-ITS-c-89C-2_S88_L001_R2_001.fastq.gz	38593
./seq240826_X6DU5/T-130623-ITS-c-68C-2_S80_L001_R2_001.fastq.gz	37317
./seq240826_X6DU5/A-230622-16S-c-54_S150_L001_R1_001.fastq.gz	33111
./seq240826_X6DU5/T-060623-ITS-c-59B-2_S44_L001_R1_001.fastq.gz	31328
./seq240826_X6DU5/T-130623-ITS-c-9C-2_S61_L001_R2_001.fastq.gz	39458
./seq240826_X6DU5/T-180723-16S-c-82G-2_S133_L001_R1_001.fastq.gz	30619
./seq240826_X6DU5/T-130623-ITS-c-104C-2_S92_L001_R2_001.fastq.gz	28381
./seq240826_X6DU5/T-130623-ITS-c-3C-2_S59_L001_R2_001.fastq.gz	44967
./seq240826_X6DU5/T-060623-ITS-c-82B-2_S51_L001_R2_001.fastq.gz	40832
./seq240826_X6DU5/T-060623-ITS-c-87B-2_S52_L001_R1_001.fastq.gz	39994
./seq240826_X6DU5/T-060623-ITS-c-38B-2_S38_L001_R2_001.fastq.gz	40951
./seq240826_X6DU5/T-060623-ITS-c-100B-2_S56_L001_R2_001.fastq.gz	40111
./seq240826_X6DU5/T-130623-ITS-c-17C-2_S62_L001_R2_001.fastq.gz	34760
./seq240826_X6DU5/A-230622-16S-c-51-5_S145_L001_R1_001.fastq.gz	27045
./seq240826_X6DU5/A-230622-16S-c-56_S152_L001_R2_001.fastq.gz	25143
./seq240826_X6DU5/A-230622-16S-c-51-3_S143_L001_R2_001.fastq.gz	27047
./seq240826_X6DU5/T-060623-ITS-c-91B-2_S54_L001_R1_001.fastq.gz	35809
./seq240826_X6DU5/T-130623-ITS-c-59C-2_S77_L001_R2_001.fastq.gz	35232
./seq240826_X6DU5/T-060623-ITS-c-28B-2_S35_L001_R2_001.fastq.gz	34819
./seq240826_X6DU5/T-180723-16S-c-82G-2_S133_L001_R2_001.fastq.gz	30619
./seq240826_X6DU5/T-060623-ITS-c-38B-2_S38_L001_R1_001.fastq.gz	40951
./seq240826_X6DU5/T-130623-ITS-c-3C-2_S59_L001_R1_001.fastq.gz	44967
./seq240826_X6DU5/T-110723-16S-c-87F-2_S100_L001_R2_001.fastq.gz	35773
./seq240826_X6DU5/T-060623-ITS-c-82B-2_S51_L001_R1_001.fastq.gz	40832
./seq240826_X6DU5/T-060623-ITS-c-87B-2_S52_L001_R2_001.fastq.gz	39994
./seq240826_X6DU5/A-230622-16S-c-51-7_S147_L001_R1_001.fastq.gz	37698
./seq240826_X6DU5/T-130623-ITS-c-68C-2_S80_L001_R1_001.fastq.gz	37317
./seq240826_X6DU5/A-230622-16S-c-54_S150_L001_R2_001.fastq.gz	33111
./seq240826_X6DU5/T-060623-ITS-c-59B-2_S44_L001_R2_001.fastq.gz	31328
./seq240826_X6DU5/T-130623-ITS-c-9C-2_S61_L001_R1_001.fastq.gz	39458
./seq240826_X6DU5/T-130623-ITS-c-38C-2_S71_L001_R1_001.fastq.gz	43029
./seq240826_X6DU5/T-130623-ITS-c-89C-2_S88_L001_R1_001.fastq.gz	38593
./seq240826_X6DU5/T-180723-16S-c-61G-2_S126_L001_R1_001.fastq.gz	29897
./seq240826_X6DU5/A-230622-16S-c-58-3_S156_L001_R2_001.fastq.gz	35746
./seq240826_X6DU5/T-060623-ITS-c-68B-2_S47_L001_R1_001.fastq.gz	35810
./seq240826_X6DU5/T-130623-ITS-c-81C-2_S84_L001_R2_001.fastq.gz	34060
./seq240826_X6DU5/T-060623-ITS-c-37B-2_S37_L001_R1_001.fastq.gz	31807
./seq240826_X6DU5/T-130623-ITS-c-98C-2_S90_L001_R1_001.fastq.gz	41915
./seq240826_X6DU5/T-110723-16S-c-88F-2_S101_L001_R2_001.fastq.gz	39636
./seq240826_X6DU5/T-060623-ITS-c-5B-2_S27_L001_R1_001.fastq.gz	39030
./seq240826_X6DU5/T-180723-16S-c-53G-2_S124_L001_R1_001.fastq.gz	33432
./seq240826_X6DU5/T-060623-ITS-c-55B-2_S43_L001_R1_001.fastq.gz	37964
./seq240826_X6DU5/T-130623-ITS-c-88C-2_S87_L001_R2_001.fastq.gz	38323
./seq240826_X6DU5/A-230622-16S-c-53_S149_L001_R2_001.fastq.gz	40018
./seq240826_X6DU5/T-060623-ITS-c-24B-2_S32_L001_R1_001.fastq.gz	31063
./seq240826_X6DU5/T-180723-16S-c-24G-2_S115_L001_R2_001.fastq.gz	31435
./seq240826_X6DU5/T-130623-ITS-c-75C-2_S82_L001_R2_001.fastq.gz	43897
./seq240826_X6DU5/T-180723-16S-c-89G-2_S136_L001_R1_001.fastq.gz	18715
./seq240826_X6DU5/T-130623-ITS-c-91C-2_S89_L001_R1_001.fastq.gz	40922
./seq240826_X6DU5/T-130623-ITS-c-72C-2_S81_L001_R1_001.fastq.gz	42387
./seq240826_X6DU5/T-110723-16S-c-91F-2_S103_L001_R2_001.fastq.gz	46597
./seq240826_X6DU5/A-230622-16S-c-58-1_S154_L001_R2_001.fastq.gz	43479
./seq240826_X6DU5/A-230622-16S-c-53_S149_L001_R1_001.fastq.gz	40018
./seq240826_X6DU5/T-060623-ITS-c-55B-2_S43_L001_R2_001.fastq.gz	37964
./seq240826_X6DU5/T-110723-16S-c-88F-2_S101_L001_R1_001.fastq.gz	39636
./seq240826_X6DU5/T-060623-ITS-c-5B-2_S27_L001_R2_001.fastq.gz	39030
./seq240826_X6DU5/T-130623-ITS-c-98C-2_S90_L001_R2_001.fastq.gz	41915
./seq240826_X6DU5/T-180723-16S-c-53G-2_S124_L001_R2_001.fastq.gz	33432
./seq240826_X6DU5/T-060623-ITS-c-37B-2_S37_L001_R2_001.fastq.gz	31807
./seq240826_X6DU5/T-180723-16S-c-61G-2_S126_L001_R2_001.fastq.gz	29897
./seq240826_X6DU5/A-230622-16S-c-58-3_S156_L001_R1_001.fastq.gz	35746
./seq240826_X6DU5/T-060623-ITS-c-68B-2_S47_L001_R2_001.fastq.gz	35810
./seq240826_X6DU5/T-130623-ITS-c-81C-2_S84_L001_R1_001.fastq.gz	34060
./seq240826_X6DU5/T-180723-16S-c-89G-2_S136_L001_R2_001.fastq.gz	18715
./seq240826_X6DU5/A-230622-16S-c-58-1_S154_L001_R1_001.fastq.gz	43479
./seq240826_X6DU5/T-180723-16S-c-24G-2_S115_L001_R1_001.fastq.gz	31435
./seq240826_X6DU5/T-110723-16S-c-91F-2_S103_L001_R1_001.fastq.gz	46597
./seq240826_X6DU5/T-130623-ITS-c-72C-2_S81_L001_R2_001.fastq.gz	42387
./seq240826_X6DU5/T-130623-ITS-c-88C-2_S87_L001_R1_001.fastq.gz	38323
./seq240826_X6DU5/T-130623-ITS-c-91C-2_S89_L001_R2_001.fastq.gz	40922
./seq240826_X6DU5/T-060623-ITS-c-24B-2_S32_L001_R2_001.fastq.gz	31063
./seq240826_X6DU5/T-130623-ITS-c-75C-2_S82_L001_R1_001.fastq.gz	43897
./seq240826_X6DU5/A-230622-16S-c-59-4_S164_L001_R1_001.fastq.gz	31961
./seq240826_X6DU5/A-230622-16S-c-59-2_S162_L001_R2_001.fastq.gz	31710
./seq240826_X6DU5/T-130623-ITS-c-35C-2_S69_L001_R2_001.fastq.gz	40708
./seq240826_X6DU5/T-060623-ITS-c-44B-2_S40_L001_R2_001.fastq.gz	30030
./seq240826_X6DU5/T-180723-16S-c-68G-2_S128_L001_R2_001.fastq.gz	31870
./seq240826_X6DU5/T-2023-ITS-c-P1-pos_S94_L001_R1_001.fastq.gz	47127
./seq240826_X6DU5/T-180723-16S-c-38G-2_S120_L001_R2_001.fastq.gz	21353
./seq240826_X6DU5/T-2023-16S-c-P7-neg_S141_L001_R2_001.fastq.gz	32506
./seq240826_X6DU5/T-060623-ITS-c-104B-2_S57_L001_R1_001.fastq.gz	44852
./seq240826_X6DU5/T-130623-ITS-c-55C-2_S76_L001_R2_001.fastq.gz	35764
./seq240826_X6DU5/T-060623-ITS-c-26B-2_S34_L001_R2_001.fastq.gz	36175
./seq240826_X6DU5/T-130623-ITS-c-66C-2_S79_L001_R1_001.fastq.gz	31688
./seq240826_X6DU5/T-130623-ITS-c-26C-2_S67_L001_R2_001.fastq.gz	41508
./seq240826_X6DU5/T-060623-ITS-c-10B-2_S29_L001_R2_001.fastq.gz	33010
./seq240826_X6DU5/T-060623-ITS-c-41B-2_S39_L001_R1_001.fastq.gz	36779
./seq240826_X6DU5/T-110723-16S-c-81F-2_S98_L001_R2_001.fastq.gz	42919
./seq240826_X6DU5/T-060623-ITS-c-17B-2_S30_L001_R1_001.fastq.gz	38948
./seq240826_X6DU5/A-230622-16S-c-59-6_S166_L001_R1_001.fastq.gz	35184
./seq240826_X6DU5/T-060623-ITS-c-89B-2_S53_L001_R2_001.fastq.gz	41239
./seq230315_PF2CP/R-hug-kit-des-neg-1_S220_L003_R2_001.fastq.gz	187985672
./seq240826_X6DU5/T-180723-16S-c-51G-2_S123_L001_R1_001.fastq.gz	34016
./seq240826_X6DU5/T-130623-ITS-c-44C-2_S73_L001_R2_001.fastq.gz	51927
./seq240826_X6DU5/T-130623-ITS-c-5C-2_S60_L001_R1_001.fastq.gz	34282
./seq240826_X6DU5/T-130623-ITS-c-66C-2_S79_L001_R2_001.fastq.gz	31688
./seq240826_X6DU5/T-180723-16S-c-38G-2_S120_L001_R1_001.fastq.gz	21353
./seq240826_X6DU5/T-110723-16S-c-81F-2_S98_L001_R1_001.fastq.gz	42919
./seq240826_X6DU5/T-130623-ITS-c-26C-2_S67_L001_R1_001.fastq.gz	41508
./seq240826_X6DU5/T-060623-ITS-c-26B-2_S34_L001_R1_001.fastq.gz	36175
./seq240826_X6DU5/T-2023-16S-c-P7-neg_S141_L001_R1_001.fastq.gz	32506
./seq240826_X6DU5/A-230622-16S-c-59-2_S162_L001_R1_001.fastq.gz	31710
./seq240826_X6DU5/T-130623-ITS-c-55C-2_S76_L001_R1_001.fastq.gz	35764
./seq240826_X6DU5/T-130623-ITS-c-35C-2_S69_L001_R1_001.fastq.gz	40708
./seq240826_X6DU5/A-230622-16S-c-59-4_S164_L001_R2_001.fastq.gz	31961
./seq240826_X6DU5/T-060623-ITS-c-44B-2_S40_L001_R1_001.fastq.gz	30030
./seq240826_X6DU5/T-180723-16S-c-68G-2_S128_L001_R1_001.fastq.gz	31870
./seq240826_X6DU5/T-130623-ITS-c-5C-2_S60_L001_R2_001.fastq.gz	34282
./seq240826_X6DU5/A-230622-16S-c-59-6_S166_L001_R2_001.fastq.gz	35184
./seq240826_X6DU5/T-130623-ITS-c-44C-2_S73_L001_R1_001.fastq.gz	51927
./seq240826_X6DU5/T-060623-ITS-c-104B-2_S57_L001_R2_001.fastq.gz	44852
./seq240826_X6DU5/T-060623-ITS-c-89B-2_S53_L001_R1_001.fastq.gz	41239
./seq240826_X6DU5/T-180723-16S-c-51G-2_S123_L001_R2_001.fastq.gz	34016
