bio_sample_ID,plot,letter,cultivar,spray,washed_date,DNA_plate_number,DNA_ext_date,Days_between_DNA_x,DNA_conc_individual,DNA_conc_plate,amplicon,lib_plate_number,plate_position,PCR1_date,PCR2_date,lib_DNA_conc,index_set,S5_index,N7_index,index_pair,seq_sample_ID,run_number,run_ID,note,YEAR,LEAF_PROTOCOL,LIBRARY_PREPARATION,Unnamed: 0,dir_name,full_path,forward_fq,reverse_fq,corrected_forward_fq,corrected_reverse_fq,current_seq_sample_ID,correct_seq_sample_ID,suggested_correct_seq_sample_ID,SUGGESTED_EQUALS_CORRECT,ALREADY_CORRECT,location,sample_date,LY,SP,LY_SP,SP_sample_number,SP_plot,SP_id_on_field_2022,SP_cultivar,SP_spray,SP_fertilizer,SP_lane,SP_parcel,SP_location,triplicate,BS,EX,LP,LY_SP_BS,LY_SP_BS_EX,LY_SP_BS_EX_LP
R-040722-w-G11,11.0,A16,rembrandt,n,2023-02-09,2.0,2023-02-09,0.0,,1.209214710355316,16S,2.0,8G,,2023-07-13 00:00:00,16.324094722264736,2,S507,N723,272.0,R-040722-16S-w-G11,2.0,seq231206_RISO2,,2022,WASHED,amplicon,5.0,seq231206_RISO2,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231206_RISO2,Washed_R-040722-16S-w-G11_S137_L001_R1_001.fastq.gz,Washed_R-040722-16S-w-G11_S137_L001_R2_001.fastq.gz,R-040722-16S-w-G11_S137_L001_R1_001.fastq.gz,R-040722-16S-w-G11_S137_L001_R2_001.fastq.gz,Washed_R-040722-16S-w-G11,,R-040722-16S-w-G11,False,False,R,040722,LY_R_2022,SP_011,LY_R_2022__SP_011,11.0,11.0,A16,Rembrandt,False,NORMAL,8.0,5.0,R,0,BS_040722_W_0,EX_230209,LP_230713_16S,LY_R_2022__SP_011__BS_040722_W_0,LY_R_2022__SP_011__BS_040722_W_0__EX_230209,LY_R_2022__SP_011__BS_040722_W_0__EX_230209__LP_230713_16S
R-280622-w-F12,12.0,A5,kvium,n,2023-01-20,2.0,2023-02-08,19.0,,0.0917669017005392,16S,2.0,5H,,2023-07-13 00:00:00,21.27168063026368,2,S508,N720,281.0,R-280622-16S-w-F12,2.0,seq231206_RISO2,,2022,WASHED,amplicon,5.0,seq231206_RISO2,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231206_RISO2,Washed_R-280622-16S-w-F12_S114_L001_R1_001.fastq.gz,Washed_R-280622-16S-w-F12_S114_L001_R2_001.fastq.gz,R-280622-16S-w-F12_S114_L001_R1_001.fastq.gz,R-280622-16S-w-F12_S114_L001_R2_001.fastq.gz,Washed_R-280622-16S-w-F12,,R-280622-16S-w-F12,False,False,R,280622,LY_R_2022,SP_012,LY_R_2022__SP_012,12.0,12.0,A5,Kvium,False,NORMAL,8.0,21.0,R,0,BS_280622_W_0,EX_230208,LP_230713_16S,LY_R_2022__SP_012__BS_280622_W_0,LY_R_2022__SP_012__BS_280622_W_0__EX_230208,LY_R_2022__SP_012__BS_280622_W_0__EX_230208__LP_230713_16S
A-230622-w-21-4,21.0,B5,kvuim,y,2023-08-01,9.0,2023-08-03,2.0,,0.0842217141010962,ITS,9.0,7D,,2024-01-02 00:00:00,15.790215045425036,1,S504,N707,43.0,A-230622-ITS-w-21-4,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-21-4_S52_L001_R1_001.fastq.gz,A-230622-ITS-w-21-4_S52_L001_R2_001.fastq.gz,A-230622-ITS-w-21-4_S52_L001_R1_001.fastq.gz,A-230622-ITS-w-21-4_S52_L001_R2_001.fastq.gz,A-230622-ITS-w-21-4,,A-230622-ITS-w-21-4,False,True,A,230622,LY_A_2022,SP_021,LY_A_2022__SP_021,21.0,21.0,B5,Kvium,True,,4.0,46.0,A,4,BS_230622_W_4,EX_230803,LP_240102_ITS,LY_A_2022__SP_021__BS_230622_W_4,LY_A_2022__SP_021__BS_230622_W_4__EX_230803,LY_A_2022__SP_021__BS_230622_W_4__EX_230803__LP_240102_ITS
A-230622-w-21-3,21.0,B5,kvuim,y,2023-08-01,9.0,2023-08-03,2.0,,0.06972353795995542,ITS,9.0,7C,,2024-01-02 00:00:00,11.374680960820696,1,S503,N707,31.0,A-230622-ITS-w-21-3,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-21-3_S51_L001_R1_001.fastq.gz,A-230622-ITS-w-21-3_S51_L001_R2_001.fastq.gz,A-230622-ITS-w-21-3_S51_L001_R1_001.fastq.gz,A-230622-ITS-w-21-3_S51_L001_R2_001.fastq.gz,A-230622-ITS-w-21-3,,A-230622-ITS-w-21-3,False,True,A,230622,LY_A_2022,SP_021,LY_A_2022__SP_021,21.0,21.0,B5,Kvium,True,,4.0,46.0,A,3,BS_230622_W_3,EX_230803,LP_240102_ITS,LY_A_2022__SP_021__BS_230622_W_3,LY_A_2022__SP_021__BS_230622_W_3__EX_230803,LY_A_2022__SP_021__BS_230622_W_3__EX_230803__LP_240102_ITS
A-230622-w-21-5,21.0,B5,kvuim,y,2023-08-01,9.0,2023-08-03,2.0,,0.07926074600810809,ITS,9.0,7E,,2024-01-02 00:00:00,18.656088782895267,1,S505,N707,55.0,A-230622-ITS-w-21-5,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-21-5_S53_L001_R1_001.fastq.gz,A-230622-ITS-w-21-5_S53_L001_R2_001.fastq.gz,A-230622-ITS-w-21-5_S53_L001_R1_001.fastq.gz,A-230622-ITS-w-21-5_S53_L001_R2_001.fastq.gz,A-230622-ITS-w-21-5,,A-230622-ITS-w-21-5,False,True,A,230622,LY_A_2022,SP_021,LY_A_2022__SP_021,21.0,21.0,B5,Kvium,True,,4.0,46.0,A,5,BS_230622_W_5,EX_230803,LP_240102_ITS,LY_A_2022__SP_021__BS_230622_W_5,LY_A_2022__SP_021__BS_230622_W_5__EX_230803,LY_A_2022__SP_021__BS_230622_W_5__EX_230803__LP_240102_ITS
A-230622-w-21-6,21.0,B5,kvuim,y,2023-08-01,9.0,2023-08-03,2.0,,0.1694018737385248,ITS,9.0,7F,,2024-01-02 00:00:00,16.74896219781422,1,S506,N707,67.0,A-230622-ITS-w-21-6,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-21-6_S54_L001_R1_001.fastq.gz,A-230622-ITS-w-21-6_S54_L001_R2_001.fastq.gz,A-230622-ITS-w-21-6_S54_L001_R1_001.fastq.gz,A-230622-ITS-w-21-6_S54_L001_R2_001.fastq.gz,A-230622-ITS-w-21-6,,A-230622-ITS-w-21-6,False,True,A,230622,LY_A_2022,SP_021,LY_A_2022__SP_021,21.0,21.0,B5,Kvium,True,,4.0,46.0,A,6,BS_230622_W_6,EX_230803,LP_240102_ITS,LY_A_2022__SP_021__BS_230622_W_6,LY_A_2022__SP_021__BS_230622_W_6__EX_230803,LY_A_2022__SP_021__BS_230622_W_6__EX_230803__LP_240102_ITS
A-230622-w-21-2,21.0,B5,kvuim,y,2023-08-01,9.0,2023-08-03,2.0,,0.05610506182986152,ITS,9.0,7B,,2024-01-02 00:00:00,13.497909410667718,1,S502,N707,19.0,A-230622-ITS-w-21-2,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-21-2_S50_L001_R1_001.fastq.gz,A-230622-ITS-w-21-2_S50_L001_R2_001.fastq.gz,A-230622-ITS-w-21-2_S50_L001_R1_001.fastq.gz,A-230622-ITS-w-21-2_S50_L001_R2_001.fastq.gz,A-230622-ITS-w-21-2,,A-230622-ITS-w-21-2,False,True,A,230622,LY_A_2022,SP_021,LY_A_2022__SP_021,21.0,21.0,B5,Kvium,True,,4.0,46.0,A,2,BS_230622_W_2,EX_230803,LP_240102_ITS,LY_A_2022__SP_021__BS_230622_W_2,LY_A_2022__SP_021__BS_230622_W_2__EX_230803,LY_A_2022__SP_021__BS_230622_W_2__EX_230803__LP_240102_ITS
A-230622-w-21-1,21.0,B5,kvuim,y,2023-08-01,9.0,2023-08-03,2.0,,0.0339910684575349,ITS,9.0,7A,,2024-01-02 00:00:00,2.0584653227404646,1,S501,N707,7.0,A-230622-ITS-w-21-1,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-21-1_S49_L001_R1_001.fastq.gz,A-230622-ITS-w-21-1_S49_L001_R2_001.fastq.gz,A-230622-ITS-w-21-1_S49_L001_R1_001.fastq.gz,A-230622-ITS-w-21-1_S49_L001_R2_001.fastq.gz,A-230622-ITS-w-21-1,,A-230622-ITS-w-21-1,False,True,A,230622,LY_A_2022,SP_021,LY_A_2022__SP_021,21.0,21.0,B5,Kvium,True,,4.0,46.0,A,1,BS_230622_W_1,EX_230803,LP_240102_ITS,LY_A_2022__SP_021__BS_230622_W_1,LY_A_2022__SP_021__BS_230622_W_1__EX_230803,LY_A_2022__SP_021__BS_230622_W_1__EX_230803__LP_240102_ITS
A-230622-w-21-7,21.0,B5,kvuim,y,2023-08-01,9.0,2023-08-08,7.0,,0.009926435930278261,ITS,9.0,7G,,2024-01-02 00:00:00,5.027988160382536,1,S507,N707,79.0,A-230622-ITS-w-21-7,3.0,seq240209_KSVAZ,DNA_input_below_100pg,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-21-7_S55_L001_R1_001.fastq.gz,A-230622-ITS-w-21-7_S55_L001_R2_001.fastq.gz,A-230622-ITS-w-21-7_S55_L001_R1_001.fastq.gz,A-230622-ITS-w-21-7_S55_L001_R2_001.fastq.gz,A-230622-ITS-w-21-7,,A-230622-ITS-w-21-7,False,True,A,230622,LY_A_2022,SP_021,LY_A_2022__SP_021,21.0,21.0,B5,Kvium,True,,4.0,46.0,A,7,BS_230622_W_7,EX_230808,LP_240102_ITS,LY_A_2022__SP_021__BS_230622_W_7,LY_A_2022__SP_021__BS_230622_W_7__EX_230808,LY_A_2022__SP_021__BS_230622_W_7__EX_230808__LP_240102_ITS
L-230622-w-6-6,6.0,B7,Heerup,n,2023-06-16,10.0,2023-07-10,24.0,,0.03,ITS,10.0,6A,,2023-09-19 00:00:00,19.758605129156418,2,S501,N721,198.0,L-230622-ITS-w-6-6,3.0,seq240209_KSVAZ,DNA_input_below_100pg,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,L-230622-ITS-w-6-6_S115_L001_R1_001.fastq.gz,L-230622-ITS-w-6-6_S115_L001_R2_001.fastq.gz,L-230622-ITS-w-6-6_S115_L001_R1_001.fastq.gz,L-230622-ITS-w-6-6_S115_L001_R2_001.fastq.gz,L-230622-ITS-w-6-6,,L-230622-ITS-w-6-6,False,True,L,230622,LY_L_2022,SP_006,LY_L_2022__SP_006,6.0,6.0,B7,Heerup,True,,1.0,94.0,L,6,BS_230622_W_6,EX_230710,LP_230919_ITS,LY_L_2022__SP_006__BS_230622_W_6,LY_L_2022__SP_006__BS_230622_W_6__EX_230710,LY_L_2022__SP_006__BS_230622_W_6__EX_230710__LP_230919_ITS
A-230622-w-20-7,20.0,B7,heerup,y,2023-08-01,9.0,2023-08-03,2.0,,0.0526717569274126,ITS,9.0,6H,,2024-01-02 00:00:00,15.19208097273374,1,S508,N706,90.0,A-230622-ITS-w-20-7,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-20-7_S48_L001_R1_001.fastq.gz,A-230622-ITS-w-20-7_S48_L001_R2_001.fastq.gz,A-230622-ITS-w-20-7_S48_L001_R1_001.fastq.gz,A-230622-ITS-w-20-7_S48_L001_R2_001.fastq.gz,A-230622-ITS-w-20-7,,A-230622-ITS-w-20-7,False,True,A,230622,LY_A_2022,SP_020,LY_A_2022__SP_020,20.0,20.0,B7,Heerup,True,,4.0,24.0,A,7,BS_230622_W_7,EX_230803,LP_240102_ITS,LY_A_2022__SP_020__BS_230622_W_7,LY_A_2022__SP_020__BS_230622_W_7__EX_230803,LY_A_2022__SP_020__BS_230622_W_7__EX_230803__LP_240102_ITS
A-230622-w-17-7,17.0,B5,kvuim,y,2023-07-27,9.0,2023-08-02,6.0,,0.1165343779339739,ITS,9.0,4C,,2024-01-02 00:00:00,8.266949957349055,1,S503,N704,28.0,A-230622-ITS-w-17-7,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-17-7_S27_L001_R1_001.fastq.gz,A-230622-ITS-w-17-7_S27_L001_R2_001.fastq.gz,A-230622-ITS-w-17-7_S27_L001_R1_001.fastq.gz,A-230622-ITS-w-17-7_S27_L001_R2_001.fastq.gz,A-230622-ITS-w-17-7,,A-230622-ITS-w-17-7,False,True,A,230622,LY_A_2022,SP_017,LY_A_2022__SP_017,17.0,17.0,B5,Kvium,True,,3.0,102.0,A,7,BS_230622_W_7,EX_230802,LP_240102_ITS,LY_A_2022__SP_017__BS_230622_W_7,LY_A_2022__SP_017__BS_230622_W_7__EX_230802,LY_A_2022__SP_017__BS_230622_W_7__EX_230802__LP_240102_ITS
A-230622-w-18-1,18.0,B7,heerup,y,2023-07-27,9.0,2023-08-02,6.0,,0.10112725344382305,ITS,9.0,4D,,2024-01-02 00:00:00,6.9461474227928,1,S504,N704,40.0,A-230622-ITS-w-18-1,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-18-1_S28_L001_R1_001.fastq.gz,A-230622-ITS-w-18-1_S28_L001_R2_001.fastq.gz,A-230622-ITS-w-18-1_S28_L001_R1_001.fastq.gz,A-230622-ITS-w-18-1_S28_L001_R2_001.fastq.gz,A-230622-ITS-w-18-1,,A-230622-ITS-w-18-1,False,True,A,230622,LY_A_2022,SP_018,LY_A_2022__SP_018,18.0,18.0,B7,Heerup,True,,3.0,105.0,A,1,BS_230622_W_1,EX_230802,LP_240102_ITS,LY_A_2022__SP_018__BS_230622_W_1,LY_A_2022__SP_018__BS_230622_W_1__EX_230802,LY_A_2022__SP_018__BS_230622_W_1__EX_230802__LP_240102_ITS
A-230622-w-18-2,18.0,B7,heerup,y,2023-07-27,9.0,2023-08-02,6.0,,0.30272029791907074,ITS,9.0,4E,,2024-01-02 00:00:00,8.950086219717736,1,S505,N704,52.0,A-230622-ITS-w-18-2,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-18-2_S29_L001_R1_001.fastq.gz,A-230622-ITS-w-18-2_S29_L001_R2_001.fastq.gz,A-230622-ITS-w-18-2_S29_L001_R1_001.fastq.gz,A-230622-ITS-w-18-2_S29_L001_R2_001.fastq.gz,A-230622-ITS-w-18-2,,A-230622-ITS-w-18-2,False,True,A,230622,LY_A_2022,SP_018,LY_A_2022__SP_018,18.0,18.0,B7,Heerup,True,,3.0,105.0,A,2,BS_230622_W_2,EX_230802,LP_240102_ITS,LY_A_2022__SP_018__BS_230622_W_2,LY_A_2022__SP_018__BS_230622_W_2__EX_230802,LY_A_2022__SP_018__BS_230622_W_2__EX_230802__LP_240102_ITS
A-230622-w-18-3,18.0,B7,heerup,y,2023-08-01,9.0,2023-08-02,1.0,,0.05927963143494371,ITS,9.0,4F,,2024-01-02 00:00:00,6.880719338054345,1,S506,N704,64.0,A-230622-ITS-w-18-3,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-18-3_S30_L001_R1_001.fastq.gz,A-230622-ITS-w-18-3_S30_L001_R2_001.fastq.gz,A-230622-ITS-w-18-3_S30_L001_R1_001.fastq.gz,A-230622-ITS-w-18-3_S30_L001_R2_001.fastq.gz,A-230622-ITS-w-18-3,,A-230622-ITS-w-18-3,False,True,A,230622,LY_A_2022,SP_018,LY_A_2022__SP_018,18.0,18.0,B7,Heerup,True,,3.0,105.0,A,3,BS_230622_W_3,EX_230802,LP_240102_ITS,LY_A_2022__SP_018__BS_230622_W_3,LY_A_2022__SP_018__BS_230622_W_3__EX_230802,LY_A_2022__SP_018__BS_230622_W_3__EX_230802__LP_240102_ITS
A-230622-w-18-4,18.0,B7,heerup,y,2023-08-01,9.0,2023-08-03,2.0,,0.24278370381603065,ITS,9.0,4G,,2024-01-02 00:00:00,7.029697944400551,1,S507,N704,76.0,A-230622-ITS-w-18-4,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-18-4_S31_L001_R1_001.fastq.gz,A-230622-ITS-w-18-4_S31_L001_R2_001.fastq.gz,A-230622-ITS-w-18-4_S31_L001_R1_001.fastq.gz,A-230622-ITS-w-18-4_S31_L001_R2_001.fastq.gz,A-230622-ITS-w-18-4,,A-230622-ITS-w-18-4,False,True,A,230622,LY_A_2022,SP_018,LY_A_2022__SP_018,18.0,18.0,B7,Heerup,True,,3.0,105.0,A,4,BS_230622_W_4,EX_230803,LP_240102_ITS,LY_A_2022__SP_018__BS_230622_W_4,LY_A_2022__SP_018__BS_230622_W_4__EX_230803,LY_A_2022__SP_018__BS_230622_W_4__EX_230803__LP_240102_ITS
A-230622-w-18-5,18.0,B7,heerup,y,2023-08-01,9.0,2023-08-03,2.0,,0.0122393045015217,ITS,9.0,4H,,2024-01-02 00:00:00,7.362588846768662,1,S508,N704,88.0,A-230622-ITS-w-18-5,3.0,seq240209_KSVAZ,DNA_input_below_100pg,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-18-5_S32_L001_R1_001.fastq.gz,A-230622-ITS-w-18-5_S32_L001_R2_001.fastq.gz,A-230622-ITS-w-18-5_S32_L001_R1_001.fastq.gz,A-230622-ITS-w-18-5_S32_L001_R2_001.fastq.gz,A-230622-ITS-w-18-5,,A-230622-ITS-w-18-5,False,True,A,230622,LY_A_2022,SP_018,LY_A_2022__SP_018,18.0,18.0,B7,Heerup,True,,3.0,105.0,A,5,BS_230622_W_5,EX_230803,LP_240102_ITS,LY_A_2022__SP_018__BS_230622_W_5,LY_A_2022__SP_018__BS_230622_W_5__EX_230803,LY_A_2022__SP_018__BS_230622_W_5__EX_230803__LP_240102_ITS
A-230622-w-18-6,18.0,B7,heerup,y,2023-08-01,9.0,2023-08-03,2.0,,0.26096717054053403,ITS,9.0,5A,,2024-01-02 00:00:00,10.080148935524583,1,S501,N705,5.0,A-230622-ITS-w-18-6,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-18-6_S33_L001_R1_001.fastq.gz,A-230622-ITS-w-18-6_S33_L001_R2_001.fastq.gz,A-230622-ITS-w-18-6_S33_L001_R1_001.fastq.gz,A-230622-ITS-w-18-6_S33_L001_R2_001.fastq.gz,A-230622-ITS-w-18-6,,A-230622-ITS-w-18-6,False,True,A,230622,LY_A_2022,SP_018,LY_A_2022__SP_018,18.0,18.0,B7,Heerup,True,,3.0,105.0,A,6,BS_230622_W_6,EX_230803,LP_240102_ITS,LY_A_2022__SP_018__BS_230622_W_6,LY_A_2022__SP_018__BS_230622_W_6__EX_230803,LY_A_2022__SP_018__BS_230622_W_6__EX_230803__LP_240102_ITS
A-230622-w-18-7,18.0,B7,heerup,y,2023-08-01,9.0,2023-08-03,2.0,,0.19617760220775454,ITS,9.0,5B,,2024-01-02 00:00:00,10.547042849120551,1,S502,N705,17.0,A-230622-ITS-w-18-7,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-18-7_S34_L001_R1_001.fastq.gz,A-230622-ITS-w-18-7_S34_L001_R2_001.fastq.gz,A-230622-ITS-w-18-7_S34_L001_R1_001.fastq.gz,A-230622-ITS-w-18-7_S34_L001_R2_001.fastq.gz,A-230622-ITS-w-18-7,,A-230622-ITS-w-18-7,False,True,A,230622,LY_A_2022,SP_018,LY_A_2022__SP_018,18.0,18.0,B7,Heerup,True,,3.0,105.0,A,7,BS_230622_W_7,EX_230803,LP_240102_ITS,LY_A_2022__SP_018__BS_230622_W_7,LY_A_2022__SP_018__BS_230622_W_7__EX_230803,LY_A_2022__SP_018__BS_230622_W_7__EX_230803__LP_240102_ITS
A-230622-w-19-1,19.0,B16,rembrandt,y,2023-08-01,9.0,2023-08-03,2.0,,0.025371808246996364,ITS,9.0,5C,,2024-01-02 00:00:00,12.217566270052219,1,S503,N705,29.0,A-230622-ITS-w-19-1,3.0,seq240209_KSVAZ,DNA_input_below_100pg,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-19-1_S35_L001_R1_001.fastq.gz,A-230622-ITS-w-19-1_S35_L001_R2_001.fastq.gz,A-230622-ITS-w-19-1_S35_L001_R1_001.fastq.gz,A-230622-ITS-w-19-1_S35_L001_R2_001.fastq.gz,A-230622-ITS-w-19-1,,A-230622-ITS-w-19-1,False,True,A,230622,LY_A_2022,SP_019,LY_A_2022__SP_019,19.0,19.0,B16,Rembrandt,True,,4.0,10.0,A,1,BS_230622_W_1,EX_230803,LP_240102_ITS,LY_A_2022__SP_019__BS_230622_W_1,LY_A_2022__SP_019__BS_230622_W_1__EX_230803,LY_A_2022__SP_019__BS_230622_W_1__EX_230803__LP_240102_ITS
A-230622-w-19-2,19.0,B16,rembrandt,y,2023-08-01,9.0,2023-08-03,2.0,,0.12332224221358622,ITS,9.0,5D,,2024-01-02 00:00:00,9.794938305043601,1,S504,N705,41.0,A-230622-ITS-w-19-2,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-19-2_S36_L001_R1_001.fastq.gz,A-230622-ITS-w-19-2_S36_L001_R2_001.fastq.gz,A-230622-ITS-w-19-2_S36_L001_R1_001.fastq.gz,A-230622-ITS-w-19-2_S36_L001_R2_001.fastq.gz,A-230622-ITS-w-19-2,,A-230622-ITS-w-19-2,False,True,A,230622,LY_A_2022,SP_019,LY_A_2022__SP_019,19.0,19.0,B16,Rembrandt,True,,4.0,10.0,A,2,BS_230622_W_2,EX_230803,LP_240102_ITS,LY_A_2022__SP_019__BS_230622_W_2,LY_A_2022__SP_019__BS_230622_W_2__EX_230803,LY_A_2022__SP_019__BS_230622_W_2__EX_230803__LP_240102_ITS
A-230622-w-19-3,19.0,B16,rembrandt,y,2023-08-01,9.0,2023-08-03,2.0,,0.07405229197850832,ITS,9.0,5E,,2024-01-02 00:00:00,16.076867978375205,1,S505,N705,53.0,A-230622-ITS-w-19-3,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-19-3_S37_L001_R1_001.fastq.gz,A-230622-ITS-w-19-3_S37_L001_R2_001.fastq.gz,A-230622-ITS-w-19-3_S37_L001_R1_001.fastq.gz,A-230622-ITS-w-19-3_S37_L001_R2_001.fastq.gz,A-230622-ITS-w-19-3,,A-230622-ITS-w-19-3,False,True,A,230622,LY_A_2022,SP_019,LY_A_2022__SP_019,19.0,19.0,B16,Rembrandt,True,,4.0,10.0,A,3,BS_230622_W_3,EX_230803,LP_240102_ITS,LY_A_2022__SP_019__BS_230622_W_3,LY_A_2022__SP_019__BS_230622_W_3__EX_230803,LY_A_2022__SP_019__BS_230622_W_3__EX_230803__LP_240102_ITS
A-230622-w-19-4,19.0,B16,rembrandt,y,2023-08-01,9.0,2023-08-03,2.0,,0.31256798832406346,ITS,9.0,5F,,2024-01-02 00:00:00,11.962437948214223,1,S506,N705,65.0,A-230622-ITS-w-19-4,3.0,seq240209_KSVAZ,,2022,WASHED,amplicon,16.0,seq240209_KSVAZ,/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq240209_KSVAZ,A-230622-ITS-w-19-4_S38_L001_R1_001.fastq.gz,A-230622-ITS-w-19-4_S38_L001_R2_001.fastq.gz,A-230622-ITS-w-19-4_S38_L001_R1_001.fastq.gz,A-230622-ITS-w-19-4_S38_L001_R2_001.fastq.gz,A-230622-ITS-w-19-4,,A-230622-ITS-w-19-4,False,True,A,230622,LY_A_2022,SP_019,LY_A_2022__SP_019,19.0,19.0,B16,Rembrandt,True,,4.0,10.0,A,4,BS_230622_W_4,EX_230803,LP_240102_ITS,LY_A_2022__SP_019__BS_230622_W_4,LY_A_2022__SP_019__BS_230622_W_4__EX_230803,LY_A_2022__SP_019__BS_230622_W_4__EX_230803__LP_240102_ITS
