Path,Reads,read_name
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-23F_S86_L004_R1_001.fastq.gz,21791,R-280622-s-23F_S86_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-23F_S86_L004_R2_001.fastq.gz,21791,R-280622-s-23F_S86_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-24F_S89_L001_R1_001.fastq.gz,25559560,R-280622-s-24F_S89_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-24F_S89_L001_R2_001.fastq.gz,25559560,R-280622-s-24F_S89_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-24F_S89_L002_R1_001.fastq.gz,26594668,R-280622-s-24F_S89_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-24F_S89_L002_R2_001.fastq.gz,26594668,R-280622-s-24F_S89_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-24F_S89_L003_R1_001.fastq.gz,26462575,R-280622-s-24F_S89_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-24F_S89_L003_R2_001.fastq.gz,26462575,R-280622-s-24F_S89_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-24F_S89_L004_R1_001.fastq.gz,26944063,R-280622-s-24F_S89_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-24F_S89_L004_R2_001.fastq.gz,26944063,R-280622-s-24F_S89_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-3F_S11_L001_R1_001.fastq.gz,16785605,R-280622-s-3F_S11_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-3F_S11_L001_R2_001.fastq.gz,16785605,R-280622-s-3F_S11_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-3F_S11_L002_R1_001.fastq.gz,16377454,R-280622-s-3F_S11_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-3F_S11_L002_R2_001.fastq.gz,16377454,R-280622-s-3F_S11_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-3F_S11_L003_R1_001.fastq.gz,16222876,R-280622-s-3F_S11_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-3F_S11_L003_R2_001.fastq.gz,16222876,R-280622-s-3F_S11_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-3F_S11_L004_R1_001.fastq.gz,16075676,R-280622-s-3F_S11_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-3F_S11_L004_R2_001.fastq.gz,16075676,R-280622-s-3F_S11_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-5F_S18_L001_R1_001.fastq.gz,698907769,R-280622-s-5F_S18_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-5F_S18_L001_R2_001.fastq.gz,698907769,R-280622-s-5F_S18_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-5F_S18_L002_R1_001.fastq.gz,719376924,R-280622-s-5F_S18_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-5F_S18_L002_R2_001.fastq.gz,719376924,R-280622-s-5F_S18_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-5F_S18_L003_R1_001.fastq.gz,718104182,R-280622-s-5F_S18_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-5F_S18_L003_R2_001.fastq.gz,718104182,R-280622-s-5F_S18_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-5F_S18_L004_R1_001.fastq.gz,729349046,R-280622-s-5F_S18_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-5F_S18_L004_R2_001.fastq.gz,729349046,R-280622-s-5F_S18_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-6F_S20_L001_R1_001.fastq.gz,5961544,R-280622-s-6F_S20_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-6F_S20_L001_R2_001.fastq.gz,5961544,R-280622-s-6F_S20_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-6F_S20_L002_R1_001.fastq.gz,6098329,R-280622-s-6F_S20_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-6F_S20_L002_R2_001.fastq.gz,6098329,R-280622-s-6F_S20_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-6F_S20_L003_R1_001.fastq.gz,6084199,R-280622-s-6F_S20_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-6F_S20_L003_R2_001.fastq.gz,6084199,R-280622-s-6F_S20_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-6F_S20_L004_R1_001.fastq.gz,6169124,R-280622-s-6F_S20_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-6F_S20_L004_R2_001.fastq.gz,6169124,R-280622-s-6F_S20_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-7F_S24_L001_R1_001.fastq.gz,13813359,R-280622-s-7F_S24_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-7F_S24_L001_R2_001.fastq.gz,13813359,R-280622-s-7F_S24_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-7F_S24_L002_R1_001.fastq.gz,13543326,R-280622-s-7F_S24_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-7F_S24_L002_R2_001.fastq.gz,13543326,R-280622-s-7F_S24_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-7F_S24_L003_R1_001.fastq.gz,13445426,R-280622-s-7F_S24_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-7F_S24_L003_R2_001.fastq.gz,13445426,R-280622-s-7F_S24_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-7F_S24_L004_R1_001.fastq.gz,13344168,R-280622-s-7F_S24_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-7F_S24_L004_R2_001.fastq.gz,13344168,R-280622-s-7F_S24_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-8F_S28_L001_R1_001.fastq.gz,3564565,R-280622-s-8F_S28_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-8F_S28_L001_R2_001.fastq.gz,3564565,R-280622-s-8F_S28_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-8F_S28_L002_R1_001.fastq.gz,3559103,R-280622-s-8F_S28_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-8F_S28_L002_R2_001.fastq.gz,3559103,R-280622-s-8F_S28_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-8F_S28_L003_R1_001.fastq.gz,3536341,R-280622-s-8F_S28_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-8F_S28_L003_R2_001.fastq.gz,3536341,R-280622-s-8F_S28_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-8F_S28_L004_R1_001.fastq.gz,3547976,R-280622-s-8F_S28_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-8F_S28_L004_R2_001.fastq.gz,3547976,R-280622-s-8F_S28_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-9F_S33_L001_R1_001.fastq.gz,5337240,R-280622-s-9F_S33_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-9F_S33_L001_R2_001.fastq.gz,5337240,R-280622-s-9F_S33_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-9F_S33_L002_R1_001.fastq.gz,5425018,R-280622-s-9F_S33_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-9F_S33_L002_R2_001.fastq.gz,5425018,R-280622-s-9F_S33_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-9F_S33_L003_R1_001.fastq.gz,5401328,R-280622-s-9F_S33_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-9F_S33_L003_R2_001.fastq.gz,5401328,R-280622-s-9F_S33_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-9F_S33_L004_R1_001.fastq.gz,5455587,R-280622-s-9F_S33_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/R-280622-s-9F_S33_L004_R2_001.fastq.gz,5455587,R-280622-s-9F_S33_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/Undetermined_S0_L001_R1_001.fastq.gz,278924169,Undetermined_S0_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/Undetermined_S0_L001_R2_001.fastq.gz,278924169,Undetermined_S0_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/Undetermined_S0_L002_R1_001.fastq.gz,283843546,Undetermined_S0_L002_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/Undetermined_S0_L002_R2_001.fastq.gz,283843546,Undetermined_S0_L002_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/Undetermined_S0_L003_R1_001.fastq.gz,283923516,Undetermined_S0_L003_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/Undetermined_S0_L003_R2_001.fastq.gz,283923516,Undetermined_S0_L003_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/Undetermined_S0_L004_R1_001.fastq.gz,287312280,Undetermined_S0_L004_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230526_LQJXR/Undetermined_S0_L004_R2_001.fastq.gz,287312280,Undetermined_S0_L004_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/Undetermined_S0_L001_R1_001.fastq.gz,6342383,Undetermined_S0_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/Undetermined_S0_L001_R2_001.fastq.gz,6342383,Undetermined_S0_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-R-040722-s-24G_S145_L001_R1_001.fastq.gz,1074632,washed-1-R-040722-s-24G_S145_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-R-040722-s-24G_S145_L001_R2_001.fastq.gz,1074632,washed-1-R-040722-s-24G_S145_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-10-1_S291_L001_R1_001.fastq.gz,63335,washed-1-S-240622-16S-w-10-1_S291_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-10-1_S291_L001_R2_001.fastq.gz,63335,washed-1-S-240622-16S-w-10-1_S291_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-10-2_S292_L001_R1_001.fastq.gz,57636,washed-1-S-240622-16S-w-10-2_S292_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-10-2_S292_L001_R2_001.fastq.gz,57636,washed-1-S-240622-16S-w-10-2_S292_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-10-3_S293_L001_R1_001.fastq.gz,54394,washed-1-S-240622-16S-w-10-3_S293_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-10-3_S293_L001_R2_001.fastq.gz,54394,washed-1-S-240622-16S-w-10-3_S293_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-10-4_S294_L001_R1_001.fastq.gz,82002,washed-1-S-240622-16S-w-10-4_S294_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-10-4_S294_L001_R2_001.fastq.gz,82002,washed-1-S-240622-16S-w-10-4_S294_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-11-2_S295_L001_R1_001.fastq.gz,73389,washed-1-S-240622-16S-w-11-2_S295_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-11-2_S295_L001_R2_001.fastq.gz,73389,washed-1-S-240622-16S-w-11-2_S295_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-11-3_S296_L001_R1_001.fastq.gz,72480,washed-1-S-240622-16S-w-11-3_S296_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-11-3_S296_L001_R2_001.fastq.gz,72480,washed-1-S-240622-16S-w-11-3_S296_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-11-4_S297_L001_R1_001.fastq.gz,60051,washed-1-S-240622-16S-w-11-4_S297_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-11-4_S297_L001_R2_001.fastq.gz,60051,washed-1-S-240622-16S-w-11-4_S297_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-11-5_S298_L001_R1_001.fastq.gz,70215,washed-1-S-240622-16S-w-11-5_S298_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-11-5_S298_L001_R2_001.fastq.gz,70215,washed-1-S-240622-16S-w-11-5_S298_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-11-6_S299_L001_R1_001.fastq.gz,59454,washed-1-S-240622-16S-w-11-6_S299_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-11-6_S299_L001_R2_001.fastq.gz,59454,washed-1-S-240622-16S-w-11-6_S299_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-11-7_S300_L001_R1_001.fastq.gz,65092,washed-1-S-240622-16S-w-11-7_S300_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-11-7_S300_L001_R2_001.fastq.gz,65092,washed-1-S-240622-16S-w-11-7_S300_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-1_S301_L001_R1_001.fastq.gz,72032,washed-1-S-240622-16S-w-12-1_S301_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-1_S301_L001_R2_001.fastq.gz,72032,washed-1-S-240622-16S-w-12-1_S301_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-2_S302_L001_R1_001.fastq.gz,76889,washed-1-S-240622-16S-w-12-2_S302_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-2_S302_L001_R2_001.fastq.gz,76889,washed-1-S-240622-16S-w-12-2_S302_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-3_S303_L001_R1_001.fastq.gz,85011,washed-1-S-240622-16S-w-12-3_S303_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-3_S303_L001_R2_001.fastq.gz,85011,washed-1-S-240622-16S-w-12-3_S303_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-4_S304_L001_R1_001.fastq.gz,722,washed-1-S-240622-16S-w-12-4_S304_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-4_S304_L001_R2_001.fastq.gz,722,washed-1-S-240622-16S-w-12-4_S304_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-5_S305_L001_R1_001.fastq.gz,845,washed-1-S-240622-16S-w-12-5_S305_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-5_S305_L001_R2_001.fastq.gz,845,washed-1-S-240622-16S-w-12-5_S305_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-6_S306_L001_R1_001.fastq.gz,699,washed-1-S-240622-16S-w-12-6_S306_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-6_S306_L001_R2_001.fastq.gz,699,washed-1-S-240622-16S-w-12-6_S306_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-7_S307_L001_R1_001.fastq.gz,1230,washed-1-S-240622-16S-w-12-7_S307_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-12-7_S307_L001_R2_001.fastq.gz,1230,washed-1-S-240622-16S-w-12-7_S307_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-6-6_S280_L001_R1_001.fastq.gz,55171,washed-1-S-240622-16S-w-6-6_S280_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-6-6_S280_L001_R2_001.fastq.gz,55171,washed-1-S-240622-16S-w-6-6_S280_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-6-7_S281_L001_R1_001.fastq.gz,62439,washed-1-S-240622-16S-w-6-7_S281_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-6-7_S281_L001_R2_001.fastq.gz,62439,washed-1-S-240622-16S-w-6-7_S281_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-7-1_S282_L001_R1_001.fastq.gz,57275,washed-1-S-240622-16S-w-7-1_S282_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-7-1_S282_L001_R2_001.fastq.gz,57275,washed-1-S-240622-16S-w-7-1_S282_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-7-6_S283_L001_R1_001.fastq.gz,53908,washed-1-S-240622-16S-w-7-6_S283_L001_R1_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-7-6_S283_L001_R2_001.fastq.gz,53908,washed-1-S-240622-16S-w-7-6_S283_L001_R2_001.fastq.gz
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq231107_RISO1/washed-1-S-240622-16S-w-7-7_S284_L001_R1_001.fastq.gz,53541,washed-1-S-240622-16S-w-7-7_S284_L001_R1_001.fastq.gz
